gene,kappa_mu,kappa_vg_all,kappa_vg_int,kappa_dual_int,kappa_dual_all,kappa_c,kappa_v_lex,n_rxns
b3256,0.027562421744925625,0.027562421744925625,0.027562421744925625,0.0,0.0,0.0,0.0006642659680554271,1
b3255,0.027562421744925625,0.027562421744925625,0.027562421744925625,0.0,0.0,0.0,0.0006642659680554271,1
b1092,0.027561713472492366,0.027561713472492366,0.027561713472492366,0.0,0.0,0.0,0.0006642318291664013,1
b1093,0.02756029692762585,0.02756029692762585,0.02756029692762585,0.0,0.0,0.0,0.0006641635540201876,14
b1095,0.02756029692762585,0.02756029692762585,0.02756029692762585,0.01409466980756013,0.01409466980756013,0.0,0.0006641635540201876,9
b2323,0.02756029692762585,0.02756029692762585,0.02756029692762585,0.01409466980756013,0.01409466980756013,0.0,0.0006641635540201876,13
b3018,0.026636001402067233,0.026636001402067233,0.026636001402067233,0.0,0.0,0.0,0.0006203621803363148,7
b4041,0.026636001402067233,0.026636001402067233,0.026636001402067233,0.03317472444761975,0.03317472444761975,0.0,0.0006203621803363148,7
b4160,0.026636001402067233,0.026636001402067233,0.026636001402067233,0.0,0.0,0.0,0.0006203621803363148,7
b2585,0.026636001402067233,0.026636001402067233,0.026636001402067233,0.022183816484513716,0.022183816484513716,0.0,0.0006203621803363148,7
b0175,0.026636001402067233,0.026636001402067233,0.026636001402067233,0.006935664037172373,0.006935664037172373,0.0,0.0006203621803363148,7
b1262,0.020130164965268232,0.020130164965268232,0.020130164965268232,0.0,0.0,0.0,0.0003543251040716876,2
b1260,0.020130164965268232,0.020130164965268232,0.020130164965268232,0.011440409516521824,0.011440409516521824,0.0,0.0003543251040716876,3
b1261,0.020130164965268232,0.020130164965268232,0.020130164965268232,0.011440409516521824,0.011440409516521824,0.0,0.0003543251040716876,3
b1263,0.020130164965268232,0.020130164965268232,0.020130164965268232,0.0,0.0,0.0,0.0003543251040716876,2
b3708,0.020130164965268232,0.020130164965268232,0.020130164965268232,0.018376073553694423,0.018376073553694423,0.0,0.0003543251040716876,3
b1264,0.020130164965268232,0.020130164965268232,0.020130164965268232,0.0,0.0,0.0,0.0003543251040716876,1
b2903,1.240729373549857,1.240729373549857,1.240729373549857,0.013854147350281176,0.013854147350281176,0.0,0.0007003567334619338,1
b2904,1.240729373549857,1.240729373549857,1.240729373549857,0.013854147350281176,0.013854147350281176,0.0,0.0007003567334619338,1
b2905,1.240729373549857,1.240729373549857,1.240729373549857,0.013854147350281176,0.013854147350281176,0.0,0.0007003567334619338,1
b0914,0.01627114261200524,0.01627114261200524,0.01627114261200524,1.855294545617844,1.855294545617844,0.0,0.00023149592930446177,32
b1190,0.014761105784041939,0.014761105784041939,0.014761105784041939,0.0,0.0,0.0,0.00019052195999956856,1
b4053,0.014761105784041939,0.014761105784041939,0.014761105784041939,0.0,0.0,0.0,0.00019052195999956856,1
b1215,0.013780148463812925,0.013780148463812925,0.013780148463812925,0.0,0.0,0.0,0.0001660408885050469,1
b3198,0.013780148463812925,0.013780148463812925,0.013780148463812925,0.0,0.0,0.0,0.0001660408885050469,1
b2708,0.013780148463812925,0.013780148463812925,0.013780148463812925,0.0,0.0,0.0,0.0001660408885050469,1
b0918,0.013780148463812925,0.013780148463812925,0.013780148463812925,0.0,0.0,0.0,0.0001660408885050469,1
b0096,0.013780148463813119,0.013780148463813119,0.013780148463813119,0.0,0.0,0.0,0.0001660408885050469,1
b3197,0.013780148463812925,0.013780148463812925,0.013780148463812925,0.0,0.0,0.0,0.0001660408885050469,1
b0181,0.013780148463813119,0.013780148463813119,0.013780148463813119,0.0,0.0,0.0,0.0001660408885050469,1
b0179,0.013780148463813119,0.013780148463813119,0.013780148463813119,0.0,0.0,0.0,0.0001660408885050469,1
b0085,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b0088,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b3967,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b0381,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b1278,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.03446986686862581,0.03446986686862581,0.0,8.467642666647494e-05,30
b0086,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b0092,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b3057,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,2
b0841,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,2
b3189,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b3972,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b0090,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b0087,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b0091,0.00984073718936139,0.00984073718936139,0.00984073718936139,0.0,0.0,0.0,8.467642666647494e-05,1
b4238,0.009567698166294075,0.009567698166294075,0.009567698166294075,0.0,0.0,0.0,8.004278439342387e-05,4
b3924,0.009567698166294075,0.009567698166294075,0.009567698166294075,0.006826073395990118,0.006826073395990118,0.0,8.004278439342387e-05,5
b4237,0.009567698166294075,0.009567698166294075,0.009567698166294075,0.0,0.0,0.0,8.004278439342387e-05,4
b1606,0.009503245374857056,0.009503245374857056,0.009503245374857056,0.03766227977571923,0.03766227977571923,0.0,7.896800045609733e-05,2
b0048,0.009503245374857056,0.009503245374857056,0.009503245374857056,0.0,0.0,0.0,7.896800045609733e-05,1
b2827,0.009266328245891464,0.009266328245891464,0.009266328245891464,0.0,0.0,0.0,7.507971515398667e-05,1
b3640,0.009266328245891464,0.009266328245891464,0.009266328245891464,0.0,0.0,0.0,7.507971515398667e-05,1
b1098,0.009266328245891464,0.009266328245891464,0.009266328245891464,0.0,0.0,0.0,7.507971515398667e-05,1
b2251,0.009266328245891464,0.009266328245891464,0.009266328245891464,0.006935664037172498,0.006935664037172498,0.0,7.507971515398667e-05,3
b4261,0.006890074231906462,0.006890074231906462,0.006890074231906462,1.7768462142361434,1.7768462142361434,0.0,4.151022212626173e-05,9
b3200,0.006890074231906462,0.006890074231906462,0.006890074231906462,1.7768462142361434,1.7768462142361434,0.0,4.151022212626173e-05,9
b3201,0.006890074231906462,0.006890074231906462,0.006890074231906462,1.7768462142361434,1.7768462142361434,0.0,4.151022212626173e-05,9
b4262,0.006890074231906462,0.006890074231906462,0.006890074231906462,1.7768462142361434,1.7768462142361434,0.0,4.151022212626173e-05,9
b3633,0.006890074231906462,0.006890074231906462,0.006890074231906462,0.0,0.0,0.0,4.151022212626173e-05,2
b3199,0.006890074231906462,0.006890074231906462,0.006890074231906462,1.7768462142361434,1.7768462142361434,0.0,4.151022212626173e-05,9
b0915,0.006890074231906462,0.006890074231906462,0.006890074231906462,0.0,0.0,0.0,4.151022212626173e-05,1
b0182,0.006890074231906462,0.006890074231906462,0.006890074231906462,0.0,0.0,0.0,4.151022212626173e-05,1
b0524,0.006890074231906462,0.006890074231906462,0.006890074231906462,0.0,0.0,0.0,4.151022212626173e-05,1
b3040,0.2148234978548929,0.2148234978548929,0.2148234978548929,0.0,0.0,0.0,4.247323565621746e-05,6
b0149,0.004920368594680695,0.004920368594680695,0.004920368594680695,0.0,0.0,0.0,2.1169106666618734e-05,5
b1069,0.004920368594680695,0.004920368594680695,0.004920368594680695,0.0,0.0,0.0,2.1169106666618734e-05,2
b0635,0.004920368594680695,0.004920368594680695,0.004920368594680695,0.0,0.0,0.0,2.1169106666618734e-05,2
b3396,0.004920368594680695,0.004920368594680695,0.004920368594680695,0.0,0.0,0.0,2.1169106666618734e-05,5
b2519,0.004920368594680695,0.004920368594680695,0.004920368594680695,0.0,0.0,0.0,2.1169106666618734e-05,2
b0084,0.004920368594680695,0.004920368594680695,0.004920368594680695,0.0,0.0,0.0,2.1169106666618734e-05,2
b4208,0.004920368594680695,0.004920368594680695,0.004920368594680695,0.0,0.0,0.0,2.1169106666618734e-05,5
b4209,0.2119008116609514,0.2119008116609514,0.2119008116609514,0.0,0.0,0.0,1.4319968027448386e-05,1
b0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
b3196,0.0018432790078676715,0.0018432790078676715,0.0018432790078676715,0.0,0.0,0.0,2.9709094134730607e-06,1
b2400,0.0012635580211473232,0.0012635580211473232,0.0012635580211473232,0.0,0.0,0.0,1.3960392654659834e-06,1
b0154,0.0012635580211473232,0.0012635580211473232,0.0012635580211473232,0.0,0.0,0.0,1.3960392654659834e-06,1
b1210,0.0012635580211473232,0.0012635580211473232,0.0012635580211473232,0.0,0.0,0.0,1.3960392654659834e-06,1
b0420,0.0010039761743141067,0.0010039761743141067,0.0010039761743141067,0.0,0.0,0.0,8.81361485924413e-07,1
b0155,0.0009216395039338358,0.0009216395039338358,0.0009216395039338358,0.0,0.0,0.0,7.427273533682652e-07,1
b1592,0.0009216395039338358,0.0009216395039338358,0.0009216395039338358,0.0,0.0,0.0,7.427273533682652e-07,1
b1849,20.16802319346217,20.16802319346217,20.16802319346217,0.0,0.0,0.0,38.1943240359569,2
b0029,0.0007475815534310759,0.0007475815534310759,0.0007475815534310759,0.0,0.0,0.0,4.886798239835489e-07,2
b1208,0.0008460314216706989,0.0008460314216706989,0.0008460314216706989,0.0,0.0,0.0,6.258643894139607e-07,1
b2746,0.0008460314216706989,0.0008460314216706989,0.0008460314216706989,0.0,0.0,0.0,6.258643894139607e-07,1
b2515,0.0008460314216706989,0.0008460314216706989,0.0008460314216706989,0.0,0.0,0.0,6.258643894139607e-07,1
b0173,0.0008460314216706989,0.0008460314216706989,0.0008460314216706989,0.0,0.0,0.0,6.258643894139607e-07,1
b2747,0.0008460314216706989,0.0008460314216706989,0.0008460314216706989,0.0,0.0,0.0,6.258643894139607e-07,1
b0750,0.0008067223016361424,0.0008067223016361424,0.0008067223016361424,0.0,0.0,0.0,5.690564911549989e-07,1
b1740,0.0008067223016361424,0.0008067223016361424,0.0008067223016361424,0.0,0.0,0.0,5.690564911549989e-07,1
b0109,0.0008067223016361424,0.0008067223016361424,0.0008067223016361424,0.0,0.0,0.0,5.690564911549989e-07,1
b0639,0.0008067223016361424,0.0008067223016361424,0.0008067223016361424,0.0,0.0,0.0,5.690564911549989e-07,2
b2574,0.0008067223016361424,0.0008067223016361424,0.0008067223016361424,0.005201748027879387,0.005201748027879387,0.0,5.690564911549989e-07,4
b2530,0.000639215871116398,0.000639215871116398,0.000639215871116398,0.0,0.0,0.0,3.5727477520896216e-07,6
b0369,0.0006317790105736616,0.0006317790105736616,0.0006317790105736616,0.0,0.0,0.0,3.4900981636649585e-07,1
b2942,0.00031801432258697073,0.00031801432258697073,0.00031801432258697073,0.0,0.0,0.0,8.843020167973157e-08,1
b1662,0.000315889505287274,0.000315889505287274,0.000315889505287274,0.0,0.0,0.0,8.725245409177025e-08,1
b3041,0.000315889505287274,0.000315889505287274,0.000315889505287274,0.0,0.0,0.0,8.725245409177025e-08,1
b4384,0.00023833367383188078,0.00023833367383188078,0.00023833367383188078,0.0,0.0,0.0,4.966815990074346e-08,7
b3360,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.0,0.0,0.0,4.907950542654086e-08,1
b1812,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.006935664037172488,0.006935664037172488,0.0,4.907950542654086e-08,2
b1096,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.0,0.0,0.0,4.907950542654086e-08,1
b3177,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.0,0.0,0.0,4.907950542654086e-08,1
b1865,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.006935664037172498,0.006935664037172498,0.0,4.907950542653933e-08,2
b2979,0.015201090586030822,0.015201090586030822,0.015201090586030822,0.006927073675140619,0.006927073675140619,0.0,1.0512709763993185e-07,3
b0142,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.0,0.0,0.0,4.907950542654086e-08,1
b0099,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.006935664037172498,0.006935664037172498,0.0,4.907950542653933e-08,3
b2976,0.015201090586030822,0.015201090586030822,0.015201090586030822,0.004156244205084387,0.004156244205084387,0.0,1.0512709763993185e-07,1
b1415,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.0,0.0,0.0,4.907950542653933e-08,2
b4014,0.015201090586030822,0.015201090586030822,0.015201090586030822,0.004156244205084387,0.004156244205084387,0.0,1.0512709763993185e-07,1
b2315,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.0,0.0,0.0,4.907950542654086e-08,1
b4467,0.015201090586030822,0.015201090586030822,0.015201090586030822,0.006927073675140619,0.006927073675140619,0.0,1.0512709763993185e-07,3
b3058,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.0,0.0,0.0,4.907950542653933e-08,2
b2153,0.00023691712896559136,0.00023691712896559136,0.00023691712896559136,0.0,0.0,0.0,4.907950542653933e-08,1
b0425,0.00020398246076602788,0.00020398246076602788,0.00020398246076602788,0.0,0.0,0.0,3.638253107919669e-08,1
b0131,0.00020398246076602788,0.00020398246076602788,0.00020398246076602788,0.0,0.0,0.0,3.638253107919669e-08,1
b0134,0.00020398246076602788,0.00020398246076602788,0.00020398246076602788,0.0,0.0,0.0,3.638253107919669e-08,1
b3639,0.00020398246076602788,0.00020398246076602788,0.00020398246076602788,0.0,0.0,0.0,3.638253107919669e-08,2
b0133,0.00020398246076602788,0.00020398246076602788,0.00020398246076602788,0.0,0.0,0.0,3.638253107919669e-08,1
b3974,0.00020398246076602788,0.00020398246076602788,0.00020398246076602788,0.0,0.0,0.0,3.638253107919669e-08,1
b3634,0.00020398246076602788,0.00020398246076602788,0.00020398246076602788,0.0,0.0,0.0,3.638253107919669e-08,1
b0103,0.00020398246076602788,0.00020398246076602788,0.00020398246076602788,0.0,0.0,0.0,3.638253107919669e-08,1
b0826,0.00017281847374436463,0.00017281847374436463,0.00017281847374436463,0.0,0.0,0.0,2.6114853037457635e-08,1
b0784,0.00017281847374436463,0.00017281847374436463,0.00017281847374436463,0.0,0.0,0.0,2.6114853037457635e-08,2
b2687,0.00015865302507679386,0.00015865302507679386,0.00015865302507679386,0.0,0.0,0.0,2.2009185467741776e-08,1
b0159,0.00015865302507679386,0.00015865302507679386,0.00015865302507679386,0.171289241742484,0.171289241742484,0.0,2.2009185467741776e-08,3
b2615,0.00015829888885932064,0.00015829888885932064,0.00015829888885932064,0.0,0.0,0.0,2.1911039835369038e-08,1
b3804,0.0001579447526434154,0.0001579447526434154,0.0001579447526434154,0.0,0.0,0.0,2.181311352290599e-08,1
b3805,0.0001579447526434154,0.0001579447526434154,0.0001579447526434154,0.0,0.0,0.0,2.181311352290599e-08,1
b0414,0.000157944752643637,0.000157944752643637,0.000157944752643637,0.0,0.0,0.0,2.1813113522942562e-08,2
b0415,0.000157944752643637,0.000157944752643637,0.000157944752643637,0.0,0.0,0.0,2.1813113522942562e-08,1
b1277,0.000157944752643637,0.000157944752643637,0.000157944752643637,0.0,0.0,0.0,2.1813113522942562e-08,1
b3816,0.00011438599799063463,0.00011438599799063463,0.00011438599799063463,0.003467832018586247,0.003467832018586247,0.0,1.1440710253228794e-08,3
b3807,0.00010128295797119853,0.00010128295797119853,0.00010128295797119853,0.006935664037172606,0.006935664037172606,0.0,8.969743176615372e-09,4
b2529,0.00010128295797119853,0.00010128295797119853,0.00010128295797119853,0.0,0.0,0.0,8.969743176615372e-09,6
b0421,9.84498682396215e-05,9.84498682396215e-05,9.84498682396215e-05,0.0,0.0,0.0,8.474957597700987e-09,2
b2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
b2528,9.207541633727699e-05,9.207541633727699e-05,9.207541633727699e-05,0.0,0.0,0.0,7.413010889764771e-09,2
b0781,8.640923687218232e-05,8.640923687218232e-05,8.640923687218232e-05,0.0,0.0,0.0,6.528713259364409e-09,1
b0783,8.640923687218232e-05,8.640923687218232e-05,8.640923687218232e-05,0.0,0.0,0.0,6.528713259364409e-09,1
b0785,8.640923687218232e-05,8.640923687218232e-05,8.640923687218232e-05,0.0,0.0,0.0,6.528713259364409e-09,1
b0009,8.640923687218232e-05,8.640923687218232e-05,8.640923687218232e-05,0.0,0.0,0.0,6.528713259364409e-09,1
b3803,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b3368,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,3
b3187,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b3994,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b4407,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b0417,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b3993,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b3843,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b2311,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b3992,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b3990,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b4039,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b0423,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b3835,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b4040,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b2103,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,2
b3850,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.02080699211151743,0.02080699211151743,0.0,5.453278380726498e-09,2
b2436,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b0052,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b2564,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b3991,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b0475,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b2927,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b3997,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b2320,7.89723763217077e-05,7.89723763217077e-05,7.89723763217077e-05,0.0,0.0,0.0,5.453278380726498e-09,1
b0025,7.897237632192855e-05,7.897237632192855e-05,7.897237632192855e-05,0.0,0.0,0.0,5.4532783807447825e-09,2
b3917,4.56835719529154e-05,4.56835719529154e-05,4.56835719529154e-05,0.021775182676025535,0.021775182676025535,0.0,1.8248508020203425e-09,3
b0763,4.56835719529154e-05,4.56835719529154e-05,4.56835719529154e-05,0.006935664037172495,0.006935664037172495,0.0,1.8248508020203425e-09,3
b0765,4.56835719529154e-05,4.56835719529154e-05,4.56835719529154e-05,0.006935664037172495,0.006935664037172495,0.0,1.8248508020203425e-09,3
b0764,4.56835719529154e-05,4.56835719529154e-05,4.56835719529154e-05,0.006935664037172495,0.006935664037172495,0.0,1.8248508020203425e-09,3
b2425,4.56835719529154e-05,4.56835719529154e-05,4.56835719529154e-05,0.021775182676025535,0.021775182676025535,0.0,1.8248508020203425e-09,5
b2424,4.56835719529154e-05,4.56835719529154e-05,4.56835719529154e-05,0.021775182676025535,0.021775182676025535,0.0,1.8248508020203425e-09,5
b2423,4.56835719529154e-05,4.56835719529154e-05,4.56835719529154e-05,0.021775182676025535,0.021775182676025535,0.0,1.8248508020203425e-09,5
b2422,4.56835719529154e-05,4.56835719529154e-05,4.56835719529154e-05,0.021775182676025535,0.021775182676025535,0.0,1.8248508020203425e-09,5
b0827,4.320461843609116e-05,4.320461843609116e-05,4.320461843609116e-05,0.13105062483923569,0.13105062483923569,0.0,1.6321783148411022e-09,4
b3857,4.320461843609116e-05,4.320461843609116e-05,4.320461843609116e-05,0.0,0.0,0.0,1.6321783148411022e-09,5
b3856,4.320461843609116e-05,4.320461843609116e-05,4.320461843609116e-05,0.0,0.0,0.0,1.6321783148411022e-09,5
b0174,1.9477491917913037e-05,1.9477491917913037e-05,1.9477491917913037e-05,0.0,0.0,0.0,3.317212713245542e-10,1
b0776,7.082724333785457e-07,7.082724333785457e-07,7.082724333785457e-07,0.0,0.0,0.0,4.386396976192161e-13,1
b1091,7.082724333785457e-07,7.082724333785457e-07,7.082724333785457e-07,0.014094669807560137,0.014094669807560137,0.0,4.386396976192161e-13,3
b0774,7.082724333785457e-07,7.082724333785457e-07,7.082724333785457e-07,0.0,0.0,0.0,4.386396976192161e-13,1
b0775,7.082724333785457e-07,7.082724333785457e-07,7.082724333785457e-07,0.0,0.0,0.0,4.386396976192161e-13,1
b3412,7.082724333785457e-07,7.082724333785457e-07,7.082724333785457e-07,0.0,0.0,0.0,4.386396976192161e-13,1
b0777,7.082724333785457e-07,7.082724333785457e-07,7.082724333785457e-07,0.0,0.0,0.0,4.386396976192161e-13,1
b0778,7.082724333785457e-07,7.082724333785457e-07,7.082724333785457e-07,0.0,0.0,0.0,4.386396976192161e-13,1
b1288,7.082724333785457e-07,7.082724333785457e-07,7.082724333785457e-07,0.03270247267579789,0.03270247267579789,0.0,4.386396976192161e-13,26
b0180,7.082724333785457e-07,7.082724333785457e-07,7.082724333785457e-07,0.0,0.0,0.0,4.386396976192161e-13,14
