gene_bnumber,gene_name,n_reactions_total,n_reactions_active,active_reactions,dominant_gpr_class,subsystem_max_kappa_rxn,kappa_V_T1,kappa_V_T2,kappa_V_T3,kappa_V_T4,kappa_V_T5,kappa_V_T6,kappa_V_T7,kappa_V_T8,kappa_V_max,kappa_V_variance,in_lemuth92,in_mapped15
b2987,b2987,1,1,PIt2rpp,isozyme-or,Inorganic Ion Transport and Metabolism,0.0,0.005901058144853545,0.023604232579412694,0.04877593372850084,0.08298363016192259,0.11294994105371671,0.13314262439310906,0.14752645362117237,0.14752645362117237,0.0029523806052567745,False,False
b0078,b0078,2,2,ACHBS; ACLS,mixed,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.004847274601038831,0.019389098404155185,0.04006575412421439,0.06816479907711268,0.09277986541051506,0.10936663318594637,0.12118186502597948,0.12118186502597948,0.001992084713395368,False,False
b0077,b0077,2,2,ACHBS; ACLS,mixed,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.004847274601038831,0.019389098404155185,0.04006575412421439,0.06816479907711268,0.09277986541051506,0.10936663318594637,0.12118186502597948,0.12118186502597948,0.001992084713395368,False,False
b3774,b3774,3,3,KARA2; KARA1; DPR,single,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.004847274601038831,0.019389098404155203,0.04006575412421438,0.06816479907711268,0.09277986541051506,0.10936663318594637,0.12118186502597948,0.12118186502597948,0.001992084713395368,False,False
b3671,b3671,2,2,ACHBS; ACLS,mixed,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.004847274601038831,0.019389098404155185,0.04006575412421439,0.06816479907711268,0.09277986541051506,0.10936663318594637,0.12118186502597948,0.12118186502597948,0.001992084713395368,False,False
b3670,b3670,2,2,ACHBS; ACLS,mixed,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.004847274601038831,0.019389098404155185,0.04006575412421439,0.06816479907711268,0.09277986541051506,0.10936663318594637,0.12118186502597948,0.12118186502597948,0.001992084713395368,False,False
b3771,b3771,2,2,DHAD2; DHAD1,single,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.004847274601038824,0.019389098404155185,0.040065754124214356,0.06816479907711265,0.09277986541051501,0.10936663318594633,0.12118186502597944,0.12118186502597944,0.0019920847133953665,False,False
b0474,b0474,13,5,NDPK4; NDPK3; NDPK2; NDPK1; ADNK1,isozyme-or,Nucleotide Salvage Pathway,0.0,0.00396413604362385,0.015856544174496605,0.032766061985566204,0.055745663113443256,0.07587604145996187,0.08944081948423041,0.09910340109055922,0.09910340109055922,0.0013323234037309496,False,False
b2518,b2518,8,4,NDPK4; NDPK3; NDPK2; NDPK1,isozyme-or,Nucleotide Salvage Pathway,0.0,0.00396413604362385,0.015856544174496605,0.032766061985566204,0.055745663113443256,0.07587604145996187,0.08944081948423041,0.09910340109055922,0.09910340109055922,0.0013323234037309496,False,False
b1676,b1676,1,1,PYK,isozyme-or,Glycolysis/Gluconeogenesis,0.0,0.0030531415952291655,0.012212566380914553,0.025236123498085697,0.04293480368293771,0.05843903834622488,0.06888650724241083,0.07632853988078855,0.07632853988078855,0.0007903263246497805,False,False
b1854,b1854,1,1,PYK,isozyme-or,Glycolysis/Gluconeogenesis,0.0,0.0030531415952291655,0.012212566380914553,0.025236123498085697,0.04293480368293771,0.05843903834622488,0.06888650724241083,0.07632853988078855,0.07632853988078855,0.0007903263246497805,False,False
b0323,b0323,1,1,CBMKr,isozyme-or,Unassigned,0.0,0.002489833036615282,0.009959332146461039,0.020580026193274564,0.03501327707740443,0.04765696046646742,0.056176857888636134,0.06224582591538635,0.06224582591538635,0.0005255971554864666,False,False
b0521,b0521,1,1,CBMKr,isozyme-or,Unassigned,0.0,0.002489833036615282,0.009959332146461039,0.020580026193274564,0.03501327707740443,0.04765696046646742,0.056176857888636134,0.06224582591538635,0.06224582591538635,0.0005255971554864666,False,False
b2874,b2874,1,1,CBMKr,isozyme-or,Unassigned,0.0,0.002489833036615282,0.009959332146461039,0.020580026193274564,0.03501327707740443,0.04765696046646742,0.056176857888636134,0.06224582591538635,0.06224582591538635,0.0005255971554864666,False,False
b4069,b4069,2,1,ACS,single,Pyruvate Metabolism,0.0,0.002152348754681393,0.008609395018725562,0.01779050767541474,0.030267404362709135,0.04119730038257659,0.048562368777502744,0.053808718867039106,0.053808718867039106,0.00039276957850713267,False,False
b0004,b0004,2,1,THRS,single,Threonine and Lysine Metabolism,0.0,0.001878235637656175,0.007512942550624667,0.015524791442502926,0.026412688654541595,0.03595060400201518,0.04237769157462053,0.04695589094140782,0.04695589094140782,0.00029909744911086385,False,False
b0003,b0003,1,1,HSK,single,Threonine and Lysine Metabolism,0.0,0.0018782356376561727,0.007512942550624667,0.01552479144250292,0.026412688654541595,0.035950604002015156,0.042377691574620506,0.04695589094140779,0.04695589094140779,0.00029909744911086353,False,False
b4006,b4006,2,2,AICART; IMPC,single,Purine and Pyrimidine Biosynthesis,0.0,0.00186815079912454,0.0074726031964989234,0.015441433949004728,0.026270870612676002,0.03575757388947381,0.04215015240522303,0.046703769978085875,0.046703769978085875,0.00029589417519301526,False,False
b0126,b0126,1,1,HCO3E,isozyme-or,Unassigned,0.0,0.001753569415854705,0.007014277663419573,0.014494347202915278,0.024659569910444358,0.03356441460032524,0.03956490994519816,0.04383923539634089,0.04383923539634089,0.00026071047478312345,False,False
b0339,b0339,1,1,HCO3E,isozyme-or,Unassigned,0.0,0.001753569415854705,0.007014277663419573,0.014494347202915278,0.024659569910444358,0.03356441460032524,0.03956490994519816,0.04383923539634089,0.04383923539634089,0.00026071047478312345,False,False
b0071,b0071,2,2,IPPMIb; IPPMIa,complex-and,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0012872319864904403,0.005148927945961734,0.01063977688833578,0.0181016998100229,0.02463842474142019,0.02904317169519259,0.03218079966226328,0.03218079966226328,0.00014048378572285305,False,False
b0072,b0072,2,2,IPPMIb; IPPMIa,complex-and,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0012872319864904403,0.005148927945961734,0.01063977688833578,0.0181016998100229,0.02463842474142019,0.02904317169519259,0.03218079966226328,0.03218079966226328,0.00014048378572285305,False,False
b0074,b0074,1,1,IPPS,single,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0012872319864904403,0.00514892794596173,0.010639776888335775,0.01810169981002288,0.02463842474142018,0.029043171695192573,0.03218079966226327,0.03218079966226327,0.00014048378572285289,False,False
b4054,b4054,3,3,TYRTA; LEUTAi; PHETA1,isozyme-or,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0012872319864904403,0.005148927945961726,0.01063977688833577,0.01810169981002288,0.02463842474142018,0.029043171695192573,0.03218079966226326,0.03218079966226326,0.00014048378572285289,False,False
b3770,b3770,4,3,ILETA; LEUTAi; PHETA1,isozyme-or,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0012872319864904403,0.005148927945961726,0.01063977688833577,0.01810169981002288,0.02463842474142018,0.029043171695192573,0.03218079966226326,0.03218079966226326,0.00014048378572285289,False,False
b0073,b0073,1,1,IPMD,single,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0012872319864904403,0.005148927945961726,0.010639776888335771,0.01810169981002288,0.02463842474142018,0.029043171695192573,0.03218079966226326,0.03218079966226326,0.00014048378572285289,False,False
b4005,b4005,1,1,PRAGSr,single,Purine and Pyrimidine Biosynthesis,0.0,0.0012741624675068717,0.005096649870028204,0.010531749145479056,0.0179179096993049,0.024388265979607904,0.028748290673103822,0.03185406168764919,0.03185406168764919,0.00013764554893606,False,False
b2312,b2312,1,1,GLUPRT,single,Purine and Pyrimidine Biosynthesis,0.0,0.0012741624675068717,0.0050966498700282005,0.010531749145479052,0.0179179096993049,0.024388265979607904,0.028748290673103815,0.031854061687649184,0.031854061687649184,0.00013764554893605995,False,False
b2499,b2499,1,1,PRAIS,single,Purine and Pyrimidine Biosynthesis,0.0,0.0012741624675068936,0.005096649870028228,0.010531749145479075,0.017917909699304922,0.024388265979607915,0.028748290673103822,0.03185406168764918,0.03185406168764918,0.00013764554893605984,False,False
b2557,b2557,1,1,PRFGS,single,Purine and Pyrimidine Biosynthesis,0.0,0.0012741624675068955,0.005096649870028228,0.010531749145479075,0.017917909699304922,0.024388265979607915,0.028748290673103822,0.03185406168764918,0.03185406168764918,0.00013764554893605984,False,False
b2476,b2476,1,1,PRASCSi,single,Purine and Pyrimidine Biosynthesis,0.0,0.0012728949821515104,0.005091579928606691,0.010521272586838479,0.017900085686494836,0.02436400551772752,0.02871969303477297,0.03182237455376459,0.03182237455376459,0.00013737183667843542,False,False
b1131,b1131,2,2,ADSL2r; ADSL1r,single,Purine and Pyrimidine Biosynthesis,0.0,0.0012728949821515104,0.005091579928606691,0.010521272586838479,0.01790008568649483,0.024364005517727515,0.02871969303477296,0.03182237455376457,0.03182237455376457,0.00013737183667843526,False,False
b0523,b0523,1,1,AIRC3,single,Purine and Pyrimidine Biosynthesis,0.0,0.0012728949821515085,0.005091579928606691,0.010521272586838475,0.01790008568649483,0.024364005517727515,0.02871969303477297,0.03182237455376457,0.03182237455376457,0.0001373718366784353,False,False
b0522,b0522,1,1,AIRC2,single,Purine and Pyrimidine Biosynthesis,0.0,0.0012728949821515104,0.005091579928606691,0.010521272586838479,0.01790008568649483,0.024364005517727515,0.02871969303477297,0.03182237455376457,0.03182237455376457,0.0001373718366784353,False,False
b2500,b2500,1,1,GARFT,single,Purine and Pyrimidine Biosynthesis,0.0,0.0012602548190430254,0.005041019276172843,0.010416793738645201,0.017722333392782293,0.024122064895729916,0.028434499354638695,0.03150637047605348,0.03150637047605348,0.00013465711002331538,False,False
b3572,b3572,1,1,VPAMTr,single,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.001135587979871471,0.004542351919485866,0.009386344396125795,0.015969205966943546,0.021735863677228847,0.025621703795851915,0.028389699496788854,0.028389699496788854,0.0001093337212106788,False,False
b1704,b1704,1,1,DDPA,isozyme-or,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.0009211464130535506,0.0036845856522141384,0.007613850820396165,0.012953621433566109,0.017631318062353955,0.020783365944521806,0.023028660326339972,0.023028660326339972,7.193990939627874e-05,False,False
b0754,b0754,1,1,DDPA,isozyme-or,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.0009211464130535506,0.0036845856522141384,0.007613850820396165,0.012953621433566109,0.017631318062353955,0.020783365944521806,0.023028660326339972,0.023028660326339972,7.193990939627874e-05,False,False
b2601,b2601,1,1,DDPA,isozyme-or,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.0009211464130535506,0.0036845856522141384,0.007613850820396165,0.012953621433566109,0.017631318062353955,0.020783365944521806,0.023028660326339972,0.023028660326339972,7.193990939627874e-05,False,False
b1693,b1693,1,1,DHQTi,single,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.000921146413053549,0.0036845856522141384,0.00761385082039616,0.012953621433566102,0.01763131806235395,0.020783365944521806,0.02302866032633996,0.02302866032633996,7.193990939627872e-05,False,False
b3389,b3389,1,1,DHQS,single,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.0009211464130535506,0.003684585652214137,0.00761385082039616,0.012953621433566102,0.01763131806235395,0.020783365944521806,0.02302866032633996,0.02302866032633996,7.193990939627872e-05,False,False
b3281,b3281,1,1,SHK3Dr,isozyme-or,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.000921146413053549,0.0036845856522141353,0.007613850820396157,0.0129536214335661,0.01763131806235394,0.020783365944521796,0.023028660326339954,0.023028660326339954,7.193990939627866e-05,False,False
b0908,b0908,1,1,PSCVT,single,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.000921146413053549,0.0036845856522141336,0.007613850820396157,0.012953621433566096,0.01763131806235394,0.02078336594452179,0.023028660326339954,0.023028660326339954,7.193990939627865e-05,False,False
b2329,b2329,1,1,CHORS,single,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.0009211464130535473,0.0036845856522141353,0.007613850820396156,0.012953621433566096,0.01763131806235394,0.02078336594452179,0.023028660326339954,0.023028660326339954,7.193990939627865e-05,False,False
b3390,b3390,1,1,SHKK,isozyme-or,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.0009211464130535473,0.0036845856522141336,0.007613850820396157,0.012953621433566096,0.01763131806235394,0.02078336594452179,0.023028660326339954,0.023028660326339954,7.193990939627865e-05,False,False
b0388,b0388,1,1,SHKK,isozyme-or,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.0009211464130535473,0.0036845856522141336,0.007613850820396157,0.012953621433566096,0.01763131806235394,0.02078336594452179,0.023028660326339954,0.023028660326339954,7.193990939627865e-05,False,False
b1692,b1692,2,1,SHK3Dr,isozyme-or,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.000921146413053549,0.0036845856522141353,0.007613850820396157,0.0129536214335661,0.01763131806235394,0.020783365944521796,0.023028660326339954,0.023028660326339954,7.193990939627866e-05,False,False
b0171,b0171,1,1,UMPK,isozyme-or,Nucleotide Salvage Pathway,0.0,0.0009063181475278737,0.003625272590111475,0.007491285938160601,0.01274509894961149,0.017347495792526854,0.02044880320359909,0.022657953688198455,0.022657953688198455,6.964242868600466e-05,False,False
b0910,b0910,3,2,CYTK1; UMPK,single,Nucleotide Salvage Pathway,0.0,0.0009063181475278737,0.003625272590111475,0.007491285938160601,0.01274509894961149,0.017347495792526854,0.02044880320359909,0.022657953688198455,0.022657953688198455,6.964242868600466e-05,False,False
b2472,b2472,1,1,SDPDS,single,Threonine and Lysine Metabolism,0.0,0.0008726415226333109,0.0034905660905332173,0.007212927585516452,0.012271521412031658,0.0167029041441543,0.019688974354415443,0.021816038065834306,0.021816038065834306,6.456308946370875e-05,False,False
b3359,b3359,2,2,ACOTA; SDPTA,isozyme-or,Threonine and Lysine Metabolism,0.0,0.0008726415226333093,0.0034905660905332155,0.00721292758551645,0.01227152141203165,0.016702904144154294,0.019688974354415436,0.0218160380658343,0.0218160380658343,6.456308946370871e-05,False,False
b3809,b3809,1,1,DAPE,single,Threonine and Lysine Metabolism,0.0,0.0008726415226333093,0.0034905660905332155,0.00721292758551645,0.012271521412031654,0.016702904144154294,0.019688974354415436,0.0218160380658343,0.0218160380658343,6.45630894637087e-05,False,False
b0031,b0031,1,1,DHDPRy,single,Threonine and Lysine Metabolism,0.0,0.0008726415226333093,0.0034905660905332155,0.00721292758551645,0.012271521412031654,0.016702904144154294,0.019688974354415436,0.0218160380658343,0.0218160380658343,6.45630894637087e-05,False,False
b0166,b0166,1,1,THDPS,single,Threonine and Lysine Metabolism,0.0,0.0008726415226333093,0.0034905660905332155,0.007212927585516447,0.012271521412031654,0.016702904144154294,0.019688974354415436,0.0218160380658343,0.0218160380658343,6.45630894637087e-05,False,False
b2478,b2478,1,1,DHDPS,single,Threonine and Lysine Metabolism,0.0,0.0008726415226333093,0.0034905660905332125,0.007212927585516445,0.012271521412031647,0.016702904144154287,0.01968897435441543,0.02181603806583429,0.02181603806583429,6.456308946370866e-05,False,False
b0221,b0221,8,7,ACOAD2f; ACOAD6f; ACOAD7f; ACOAD5f; ACOAD3f; ACOAD4f; ACOAD1f,single,Membrane Lipid Metabolism,0.0,0.000803183223438228,0.0032127328937528897,0.0066388113312320605,0.011294764079600752,0.015373428886123338,0.018121821478826284,0.020079580585957123,0.020079580585957123,5.46942678299934e-05,False,False
b3846,b3846,19,15,ECOAH4; ECOAH1; HACD2; HACD7; ECOAH7; ECOAH2; HACD6; HACD1; HACD5; ECOAH3; HACD4; ECOAH6; HACD3; ECOAH5; CTECOAI7,isozyme-or,Membrane Lipid Metabolism,0.0,0.000803183223438228,0.0032127328937528897,0.006638811331232056,0.01129476407960075,0.01537342888612333,0.018121821478826277,0.020079580585957112,0.020079580585957112,5.469426782999335e-05,False,False
b2341,b2341,16,14,ECOAH4; ECOAH1; HACD2; HACD7; ECOAH7; ECOAH2; HACD6; HACD1; HACD5; ECOAH3; ECOAH6; HACD4; HACD3; ECOAH5,isozyme-or,Membrane Lipid Metabolism,0.0,0.000803183223438228,0.0032127328937528897,0.006638811331232056,0.01129476407960075,0.01537342888612333,0.018121821478826277,0.020079580585957112,0.020079580585957112,5.469426782999335e-05,False,False
b2342,b2342,8,7,ACACT2r; ACACT6r; ACACT3r; ACACT5r; ACACT7r; ACACT4r; ACACT1r,isozyme-or,Membrane Lipid Metabolism,0.0,0.000803183223438228,0.003212732893752888,0.006638811331232056,0.011294764079600747,0.015373428886123324,0.018121821478826277,0.020079580585957105,0.020079580585957105,5.469426782999332e-05,False,False
b3845,b3845,8,7,ACACT2r; ACACT6r; ACACT3r; ACACT5r; ACACT7r; ACACT4r; ACACT1r,isozyme-or,Membrane Lipid Metabolism,0.0,0.000803183223438228,0.003212732893752888,0.006638811331232056,0.011294764079600747,0.015373428886123324,0.018121821478826277,0.020079580585957105,0.020079580585957105,5.469426782999332e-05,False,False
b2224,b2224,1,1,ACACT1r,isozyme-or,Membrane Lipid Metabolism,0.0,0.0008031832234382248,0.003212732893752882,0.006638811331232042,0.011294764079600731,0.015373428886123303,0.018121821478826246,0.02007958058595708,0.02007958058595708,5.469426782999318e-05,False,False
b2838,b2838,1,1,DAPDC,single,Threonine and Lysine Metabolism,0.0,0.0007467982888823921,0.002987193155529552,0.006172754606543951,0.010501850937409275,0.014294185998140488,0.016849636392910174,0.018669957222061145,0.018669957222061145,4.728454172853099e-05,False,False
b4244,b4244,1,1,ASPCT,mixed,Purine and Pyrimidine Biosynthesis,0.0,0.0006939454583447818,0.002775781833379108,0.005735892929131478,0.00975860800797407,0.013282549788631453,0.015657144403905223,0.01734863645862076,0.01734863645862076,4.082848184134516e-05,False,False
b4245,b4245,1,1,ASPCT,mixed,Purine and Pyrimidine Biosynthesis,0.0,0.0006939454583447818,0.002775781833379108,0.005735892929131478,0.00975860800797407,0.013282549788631453,0.015657144403905223,0.01734863645862076,0.01734863645862076,4.082848184134516e-05,False,False
b3642,b3642,1,1,ORPT,single,Purine and Pyrimidine Biosynthesis,0.0,0.0006939454583447804,0.0027757818333791068,0.005735892929131476,0.009758608007974064,0.013282549788631446,0.015657144403905216,0.01734863645862076,0.01734863645862076,4.082848184134514e-05,False,False
b1062,b1062,1,1,DHORTS,single,Purine and Pyrimidine Biosynthesis,0.0,0.0006939454583447804,0.0027757818333791068,0.005735892929131476,0.009758608007974064,0.013282549788631446,0.015657144403905216,0.01734863645862076,0.01734863645862076,4.082848184134514e-05,False,False
b1281,b1281,1,1,OMPDC,single,Purine and Pyrimidine Biosynthesis,0.0,0.0006939454583447804,0.0027757818333791055,0.005735892929131476,0.009758608007974064,0.013282549788631446,0.015657144403905223,0.01734863645862076,0.01734863645862076,4.0828481841345153e-05,False,False
b2599,b2599,2,2,PPNDH; CHORM,single,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.0006632000067376808,0.002652800026950709,0.005481762555691525,0.0093262500947492,0.012694062628964265,0.014963450152019981,0.016580000168443212,0.016580000168443212,3.729079136578211e-05,False,False
b2600,b2600,2,2,CHORM; PPND,isozyme-or,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,0.0006632000067376808,0.002652800026950709,0.005481762555691525,0.0093262500947492,0.012694062628964265,0.014963450152019981,0.016580000168443212,0.016580000168443212,3.729079136578211e-05,False,False
b4177,b4177,1,1,ADSS,single,Purine and Pyrimidine Biosynthesis,0.0,0.0005670969597298534,0.0022683878389198886,0.00468741080776193,0.007974800996193807,0.010854590244818281,0.012795125153890998,0.014177423993230699,0.014177423993230699,2.726636184986713e-05,False,False
b3960,b3960,1,1,ARGSL,single,Arginine and Proline Metabolism,0.0,0.000554856032964676,0.0022194241318586883,0.004586231897473962,0.007802662963566214,0.010620291255965184,0.012518939243766364,0.013871400824117868,0.013871400824117868,2.610196367270287e-05,False,False
b2818,b2818,1,1,ACGS,single,Arginine and Proline Metabolism,0.0,0.0005548560329646734,0.0022194241318586844,0.0045862318974739585,0.007802662963566207,0.010620291255965178,0.012518939243766356,0.013871400824117862,0.013871400824117862,2.6101963672702847e-05,False,False
b4254,b4254,1,1,OCBT,isozyme-or,Arginine and Proline Metabolism,0.0,0.0005548560329646734,0.0022194241318586844,0.004586231897473956,0.007802662963566207,0.010620291255965178,0.012518939243766356,0.013871400824117858,0.013871400824117858,2.6101963672702844e-05,False,False
b3957,b3957,2,1,ACODA,single,Arginine and Proline Metabolism,0.0,0.0005548560329646734,0.0022194241318586844,0.004586231897473956,0.007802662963566207,0.010620291255965178,0.012518939243766356,0.013871400824117858,0.013871400824117858,2.6101963672702844e-05,False,False
b0273,b0273,1,1,OCBT,isozyme-or,Arginine and Proline Metabolism,0.0,0.0005548560329646734,0.0022194241318586844,0.004586231897473956,0.007802662963566207,0.010620291255965178,0.012518939243766356,0.013871400824117858,0.013871400824117858,2.6101963672702844e-05,False,False
b1748,b1748,2,1,ACOTA,isozyme-or,Arginine and Proline Metabolism,0.0,0.000554856032964674,0.0022194241318586857,0.0045862318974739585,0.007802662963566207,0.010620291255965178,0.01251893924376636,0.013871400824117858,0.013871400824117858,2.6101963672702847e-05,False,False
b3959,b3959,1,1,ACGK,single,Arginine and Proline Metabolism,0.0,0.0005548560329646727,0.002219424131858683,0.004586231897473954,0.007802662963566202,0.010620291255965171,0.012518939243766352,0.013871400824117855,0.013871400824117855,2.6101963672702824e-05,False,False
b3172,b3172,1,1,ARGSS,single,Arginine and Proline Metabolism,0.0,0.0005548560329646734,0.002219424131858683,0.004586231897473954,0.007802662963566204,0.010620291255965171,0.012518939243766352,0.013871400824117855,0.013871400824117855,2.6101963672702824e-05,False,False
b3958,b3958,1,1,AGPR,single,Arginine and Proline Metabolism,0.0,0.0005548560329646727,0.0022194241318586817,0.0045862318974739524,0.007802662963566204,0.010620291255965171,0.012518939243766349,0.013871400824117851,0.013871400824117851,2.6101963672702813e-05,False,False
b3772,b3772,1,1,THRD_L,isozyme-or,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.000535286688217077,0.002141146752868298,0.004424479032294589,0.007527469053053107,0.010245721766655677,0.012077405902898668,0.013382167205427896,0.013382167205427896,2.4293240096826483e-05,False,False
b3117,b3117,1,1,THRD_L,isozyme-or,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.000535286688217077,0.002141146752868298,0.004424479032294589,0.007527469053053107,0.010245721766655677,0.012077405902898668,0.013382167205427896,0.013382167205427896,2.4293240096826483e-05,False,False
b1206,b1206,1,1,SO4t2pp,single,Inorganic Ion Transport and Metabolism,0.0,0.00040339644724081744,0.0016135857889632752,0.0033343237592251534,0.005672762539324412,0.0077212601229693905,0.009101632340871716,0.010084911181021302,0.010084911181021302,1.3796746794199095e-05,False,False
b3781,b3781,10,2,TRDR; PAPSR,mixed,Oxidative Phosphorylation,0.0,0.0003896389879871568,0.0015585559519486283,0.003220609760081596,0.005479298268569777,0.007457933754442243,0.008791229666460941,0.009740974699679723,0.009740974699679723,1.2871743276174052e-05,False,False
b0888,b0888,1,1,TRDR,mixed,Oxidative Phosphorylation,0.0,0.0003896389879871568,0.0015585559519486283,0.003220609760081596,0.005479298268569777,0.007457933754442243,0.008791229666460941,0.009740974699679723,0.009740974699679723,1.2871743276174052e-05,False,False
b2582,b2582,10,2,TRDR; PAPSR,mixed,Oxidative Phosphorylation,0.0,0.0003896389879871568,0.0015585559519486283,0.003220609760081596,0.005479298268569777,0.007457933754442243,0.008791229666460941,0.009740974699679723,0.009740974699679723,1.2871743276174052e-05,False,False
b3607,b3607,1,1,SERAT,single,Cysteine Metabolism,0.0,0.0003896389879871552,0.001558555951948625,0.003220609760081591,0.0054792982685697685,0.007457933754442235,0.008791229666460931,0.009740974699679711,0.009740974699679711,1.2871743276174024e-05,False,False
b2421,b2421,1,1,CYSS,isozyme-or,Cysteine Metabolism,0.0,0.00038963898798715464,0.001558555951948624,0.003220609760081591,0.0054792982685697685,0.007457933754442235,0.008791229666460931,0.009740974699679711,0.009740974699679711,1.2871743276174027e-05,False,False
b2414,b2414,1,1,CYSS,isozyme-or,Cysteine Metabolism,0.0,0.00038963898798715464,0.001558555951948624,0.003220609760081591,0.0054792982685697685,0.007457933754442235,0.008791229666460931,0.009740974699679711,0.009740974699679711,1.2871743276174027e-05,False,False
b2764,b2764,4,1,SULR,complex-and,Cysteine Metabolism,0.0,0.00038963898798715464,0.001558555951948624,0.0032206097600815894,0.0054792982685697685,0.0074579337544422334,0.008791229666460927,0.00974097469967971,0.00974097469967971,1.287174327617402e-05,False,False
b2762,b2762,2,1,PAPSR,mixed,Cysteine Metabolism,0.0,0.0003896389879871541,0.001558555951948624,0.0032206097600815894,0.005479298268569767,0.007457933754442231,0.008791229666460927,0.00974097469967971,0.00974097469967971,1.287174327617402e-05,False,False
b4214,b4214,1,1,BPNT,single,Cysteine Metabolism,0.0,0.0003896389879871541,0.0015585559519486229,0.0032206097600815894,0.005479298268569767,0.007457933754442231,0.008791229666460927,0.00974097469967971,0.00974097469967971,1.287174327617402e-05,False,False
b2763,b2763,4,1,SULR,complex-and,Cysteine Metabolism,0.0,0.00038963898798715464,0.001558555951948624,0.0032206097600815894,0.0054792982685697685,0.0074579337544422334,0.008791229666460927,0.00974097469967971,0.00974097469967971,1.287174327617402e-05,False,False
b2750,b2750,1,1,ADSK,single,Cysteine Metabolism,0.0,0.0003896389879871541,0.0015585559519486229,0.003220609760081588,0.005479298268569764,0.007457933754442231,0.008791229666460926,0.009740974699679706,0.009740974699679706,1.2871743276174012e-05,False,False
b2751,b2751,1,1,SADT2,complex-and,Cysteine Metabolism,0.0,0.00038963898798715464,0.001558555951948624,0.0032206097600815894,0.005479298268569767,0.007457933754442231,0.008791229666460926,0.009740974699679706,0.009740974699679706,1.2871743276174013e-05,False,False
b2752,b2752,1,1,SADT2,complex-and,Cysteine Metabolism,0.0,0.00038963898798715464,0.001558555951948624,0.0032206097600815894,0.005479298268569767,0.007457933754442231,0.008791229666460926,0.009740974699679706,0.009740974699679706,1.2871743276174013e-05,False,False
b2507,b2507,1,1,GMPS2,single,Purine and Pyrimidine Biosynthesis,0.0,0.00037668259010172555,0.0015067303604068656,0.003113517033809716,0.005297098923305689,0.007209940201166111,0.008498900939170537,0.009417064752543535,0.009417064752543535,1.2029945281074263e-05,False,False
b3648,b3648,2,1,GK1,single,Nucleotide Salvage Pathway,0.0,0.000376682590101725,0.0015067303604068645,0.0031135170338097156,0.005297098923305689,0.007209940201166111,0.008498900939170537,0.009417064752543535,0.009417064752543535,1.2029945281074265e-05,False,False
b2508,b2508,1,1,IMPD,single,Purine and Pyrimidine Biosynthesis,0.0,0.000376682590101725,0.0015067303604068634,0.0031135170338097147,0.0052970989233056855,0.007209940201166107,0.008498900939170531,0.009417064752543529,0.009417064752543529,1.2029945281074248e-05,False,False
b3744,b3744,1,1,ASNS2,single,Alanine and Aspartate Metabolism,0.0,0.0003685019182779029,0.0014740076731116043,0.0030458986682660037,0.005182058225783322,0.007053357029538451,0.008314324531145773,0.009212547956948234,0.009212547956948234,1.1513094300523117e-05,False,False
b0242,b0242,1,1,GLU5K,single,Arginine and Proline Metabolism,0.0,0.0003098904194921476,0.0012395616779685846,0.0025614379986149613,0.004357834024108591,0.005931496310592283,0.006991902589792078,0.0077472604873042505,0.0077472604873042505,8.14195796143791e-06,False,False
b0243,b0243,1,1,G5SD,single,Arginine and Proline Metabolism,0.0,0.00030989041949214713,0.0012395616779685838,0.0025614379986149613,0.004357834024108591,0.005931496310592283,0.006991902589792078,0.007747260487304248,0.007747260487304248,8.141957961437906e-06,False,False
