gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,bnum,keio_call,PEC,MG_Tn5,Score
b0696,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0696,N,,,
b1363,,1,437,15.44424150377654,15.4151980384085,0.0290434653680407,0,1506232.5022555192,b1363,N,,,
b1250,,1,437,15.44424150377654,15.4151980384085,0.0290434653680407,0,1506232.5022555192,b1250,N,,,
b1291,,1,437,15.44424150377654,15.4151980384085,0.0290434653680407,0,1506232.5022555192,b1291,N,,,
b3290,,1,437,15.44424150377654,15.4151980384085,0.0290434653680407,0,1506232.5022555192,b3290,N,,,
b0047,,1,31,15.44424150377654,15.444241503776649,-1.0658141036401505e-13,0,1506281.7524752887,b0047,N,,,
b0842,,2,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0842,N,,,
b3350,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b3350,N,,,
b3605,,2,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b3605,N,,,
b0306,,2,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0306,N,,,
b0307,,2,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0307,N,,,
b2257,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b2257,N,,,
b0344,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0344,u,,,
b2132,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b2132,N,,,
b1326,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b1326,N,,,
b4130,,2,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b4130,N,,,
b3496,,2,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b3496,N,,,
b0709,,2,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0709,N,,,
b1634,,2,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b1634,N,,,
b2799,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b2799,N,,,
b2170,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b2170,N,,,
b0343,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0343,N,,,
b1380,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b1380,N,,,
b2133,,2,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b2133,N,,,
b4054,,3,453,15.44424150377654,2.671707616841686e-15,15.444241503776537,1,3537569.235523496,b4054,N,,,
b0642,,1,31,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1506281.7524752894,b0642,E,E,u,3
b3458,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b3458,N,,,
b1651,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b1651,N,,,
b4386,,3,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b4386,N,,,
b0630,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0630,N,,,
b0628,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0628,N,,,
b0182,,1,453,15.44424150377654,2.671707616841686e-15,15.444241503776537,1,3537569.2355234963,b0182,E,E,u,3
b0494,,21,31,15.44424150377654,15.444241503776386,1.5454304502782182e-13,0,1506281.752475291,b0494,N,,,
b0186,,1,31,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,0,1506281.7524752882,b0186,N,,,
b4131,,1,31,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,0,1506281.7524752882,b4131,N,,,
b2890,,1,31,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,0,1506281.7524752882,b2890,N,,,
b2156,,1,31,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,0,1506281.7524752882,b2156,N,,,
b3907,,2,31,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,0,1506281.7524752882,b3907,N,,,
b3600,,1,31,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,0,1506281.7524752882,b3600,N,,,
b0777,,1,453,15.44424150377654,2.487921507509132e-14,15.444241503776516,1,3537569.2355233994,b0777,N,,,
b1800,,1,31,15.44424150377654,15.444241503776375,1.6520118606422332e-13,0,1506281.7524752908,b1800,N,,,
b4014,,1,31,15.44424150377654,15.444241503776626,-8.526512829121202e-14,0,1506281.7524752887,b4014,N,,,
b2976,,1,31,15.44424150377654,15.444241503776626,-8.526512829121202e-14,0,1506281.7524752887,b2976,N,,,
b2049,,1,31,15.44424150377654,15.444241503776626,-8.526512829121202e-14,0,1506281.7524752887,b2049,N,,,
b4323,,1,31,15.44424150377654,15.444241503776626,-8.526512829121202e-14,0,1506281.7524752887,b4323,N,,,
b0731,,1,31,15.44424150377654,15.444241503776626,-8.526512829121202e-14,0,1506281.7524752887,b0731,N,,,
b0732,,1,31,15.44424150377654,15.444241503776626,-8.526512829121202e-14,0,1506281.7524752887,b0732,N,,,
b0334,,1,31,15.44424150377654,15.444241503776626,-8.526512829121202e-14,0,1506281.7524752887,b0334,N,,,
b0331,,1,31,15.44424150377654,15.444241503776626,-8.526512829121202e-14,0,1506281.7524752887,b0331,N,,,
b0333,,1,31,15.44424150377654,15.444241503776626,-8.526512829121202e-14,0,1506281.7524752887,b0333,N,,,
b1092,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523355,b1092,E,E,u,3
b0149,,5,453,15.44424150377654,-1.1204669844670064e-14,15.444241503776553,1,3537569.235523436,b0149,N,,,
b0635,,2,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233645,b0635,E,E,u,3
b3396,,5,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233645,b3396,N,,,
b0084,,2,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233645,b0084,E,E,u,3
b0839,,5,34,15.44424150377654,15.444241503776476,6.572520305780928e-14,0,1506478.877324978,b0839,N,,,
b2010,,5,34,15.44424150377654,15.444241503776716,-1.758593271006248e-13,0,1506478.877324976,b2010,N,,,
b3182,,9,34,15.44424150377654,15.444241503776716,-1.758593271006248e-13,0,1506478.877324976,b3182,N,,,
b0632,,5,34,15.44424150377654,15.444241503776716,-1.758593271006248e-13,0,1506478.877324976,b0632,N,,,
b2134,,4,34,15.44424150377654,15.444241503776716,-1.758593271006248e-13,0,1506478.877324976,b2134,N,,,
b2328,,4,34,15.44424150377654,15.444241503776716,-1.758593271006248e-13,0,1506478.877324976,b2328,N,,,
b3236,,1,444,15.44424150377654,15.290567517000948,0.1536739867755923,0,1507592.9583836538,b3236,N,,,
b2210,,2,30,15.44424150377654,15.444241503776569,-2.8421709430404014e-14,0,1506478.8772775314,b2210,N,,,
b1479,,1,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b1479,N,,,
b2463,,1,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b2463,N,,,
b2515,,1,453,15.44424150377654,-6.200823220252282e-16,15.44424150377654,1,3537569.2355233515,b2515,E,E,u,3
b2746,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233524,b2746,E,E,u,3
b4120,,1,30,15.44424150377654,15.4442415037765,3.907985046680551e-14,0,1506478.877277531,b4120,N,,,
b2747,,1,453,15.44424150377654,-1.2290488578258155e-14,15.444241503776553,1,3537569.235523353,b2747,E,E,u,3
b2942,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523356,b2942,E,E,u,3
b0199,,2,30,15.44424150377654,15.444241503776444,9.769962616701379e-14,0,1506478.8772775317,b0199,N,,,
b0197,,2,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b0197,N,,,
b0198,,2,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b0198,N,,,
b4019,,1,453,15.44424150377654,8.832439884439979e-15,15.444241503776531,1,3537569.235523354,b4019,N,,,
b3829,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233524,b3829,N,,,
b4219,,1,30,15.44424150377654,15.444241503776547,-7.105427357601002e-15,0,1506478.8772775307,b4219,N,,,
b1778,,1,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b1778,N,,,
b2114,,1,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b2114,E,N,N,0
b4242,,2,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b4242,N,,,
b0963,,1,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b0963,N,,,
b0403,,5,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b0403,N,,,
b2963,,4,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b2963,N,,,
b2558,,4,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b2558,N,,,
b2813,,4,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b2813,N,,,
b2701,,4,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b2701,N,,,
b1193,,4,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b1193,N,,,
b2917,,1,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b2917,N,,,
b3599,,1,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b3599,N,,,
b4322,,1,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b4322,N,,,
b0784,,2,453,15.44424150377654,-2.837966371792948e-15,15.444241503776544,1,3537569.235523354,b0784,N,,,
b3633,,2,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233496,b3633,E,E,u,3
b3917,,3,453,15.44424150377654,-7.091696290230058e-15,15.444241503776547,1,3537569.2355233543,b3917,N,,,
b0763,,3,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233505,b0763,N,,,
b0765,,3,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233505,b0765,N,,,
b2425,,5,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233505,b2425,N,,,
b2422,,5,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233505,b2422,N,,,
b0764,,3,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233505,b0764,N,,,
b2424,,5,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233505,b2424,N,,,
b2877,,1,30,15.44424150377654,15.444241503776423,1.1546319456101628e-13,0,1506478.8772775317,b2877,N,,,
b0134,,1,453,15.44424150377654,-1.2290488578258155e-14,15.444241503776553,1,3537569.235523353,b0134,N,,,
b0009,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523365,b0009,N,,,
b2519,,2,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233496,b2519,N,,,
b1069,,2,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233645,b1069,E,u,u,2
b0785,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233645,b0785,N,,,
b0826,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233463,b0826,N,,,
b1008,,1,30,15.44424150377654,15.444241503776649,-1.0658141036401505e-13,0,1506478.8772775305,b1008,N,,,
b0529,,2,443,15.44424150377654,15.361250972213847,0.0829905315626913,0,1526837.5335967334,b0529,E,N,u,0
b3941,,1,453,15.44424150377654,2.156031037385806e-14,15.44424150377652,1,3537569.2355233687,b3941,N,,,
b1059,,2,30,15.44424150377654,15.444241503776665,-1.2434497875801753e-13,0,1506478.877277529,b1059,N,,,
b2411,,1,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b2411,E,E,u,3
b1109,,3,30,15.44424150377654,15.444241503776627,-8.704148513061227e-14,0,1506478.8772775307,b1109,N,,,
b2284,,3,442,15.44424150377654,15.220138303521225,0.2241032002553176,0,1513243.9868352625,b2284,N,,,
b2280,,3,442,15.44424150377654,15.22013830352103,0.2241032002555112,0,1513243.9868352632,b2280,N,,,
b2282,,3,442,15.44424150377654,15.22013830352103,0.2241032002555112,0,1513243.9868352632,b2282,N,,,
b2277,,3,442,15.44424150377654,15.22013830352103,0.2241032002555112,0,1513243.9868352632,b2277,N,,,
b2287,,3,442,15.44424150377654,15.22013830352103,0.2241032002555112,0,1513243.9868352632,b2287,N,,,
b2276,,3,442,15.44424150377654,15.22013830352103,0.2241032002555112,0,1513243.9868352632,b2276,N,,,
b2278,,3,442,15.44424150377654,15.22013830352103,0.2241032002555112,0,1513243.9868352632,b2278,N,,,
b2286,,3,442,15.44424150377654,15.22013830352103,0.2241032002555112,0,1513243.9868352632,b2286,N,,,
b2279,,3,442,15.44424150377654,15.22013830352103,0.2241032002555112,0,1513243.9868352632,b2279,N,,,
b2285,,3,442,15.44424150377654,15.22013830352103,0.2241032002555112,0,1513243.9868352632,b2285,N,,,
b2281,,3,442,15.44424150377654,15.22013830352103,0.2241032002555112,0,1513243.9868352632,b2281,N,,,
b2615,,1,454,15.44424150377654,1.1772580731615637e-15,15.44424150377654,1,3502225.411150778,b2615,E,u,u,2
b3028,,3,30,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1506478.8772775317,b3028,N,,,
b1740,,1,453,15.44424150377654,-4.9295117296037097e-11,15.444241503825836,1,3537569.235531521,b1740,E,E,u,3
b1602,,2,30,15.44424150377654,15.44424150377647,7.105427357601003e-14,0,1506478.8772775314,b1602,N,,,
b1603,,2,30,15.44424150377654,15.444241503776754,-2.131628207280301e-13,0,1506478.8772775296,b1603,N,,,
b3962,,1,30,15.44424150377654,15.444241503776754,-2.131628207280301e-13,0,1506478.8772775296,b3962,N,,,
b0931,,1,30,15.44424150377654,15.444241503776754,-2.131628207280301e-13,0,1506478.8772775296,b0931,N,,,
b1186,,1,30,15.44424150377654,15.444241503776754,-2.131628207280301e-13,0,1506478.8772775296,b1186,N,,,
b0019,,1,30,15.44424150377654,15.444241503776754,-2.131628207280301e-13,0,1506478.8772775296,b0019,N,,,
b2518,,8,453,15.44424150377654,4.82218693840303e-15,15.444241503776537,1,3537569.235523488,b2518,N,,,
b0451,,1,462,15.44424150377654,-8.914870884719232e-13,15.444241503777432,1,4328918.536445314,b0451,N,,,
b2711,,1,36,15.44424150377654,15.444241503776947,-4.067857162226574e-13,0,1502954.2600263609,b2711,N,,,
b2710,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2710,N,,,
b3477,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b3477,N,,,
b3476,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b3476,N,,,
b3479,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b3479,N,,,
b3480,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b3480,N,,,
b3478,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b3478,N,,,
b4390,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b4390,N,,,
b0639,,2,453,15.44424150377654,-4.9303524949291553e-11,15.444241503825843,1,3537569.2355314093,b0639,E,u,u,1
b0751,,1,36,15.44424150377654,15.444241503776354,1.865174681370263e-13,0,1502954.2600263664,b0751,N,,,
b1991,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1991,N,,,
b0109,,1,453,15.44424150377654,-4.928973789930537e-11,15.44424150382583,1,3537569.235531405,b0109,N,,,
b1223,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1223,N,,,
b2206,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2206,N,,,
b2204,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2204,N,,,
b2205,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2205,N,,,
b2202,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2202,N,,,
b1468,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1468,N,,,
b1226,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1226,N,,,
b1227,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1227,N,,,
b1225,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1225,N,,,
b1465,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1465,N,,,
b1224,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1224,N,,,
b1466,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1466,N,,,
b1467,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1467,N,,,
b1469,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1469,N,,,
b2552,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2552,N,,,
b4374,,3,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b4374,N,,,
b2291,,6,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2291,N,,,
b2744,,14,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2744,N,,,
b0480,,17,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b0480,N,,,
b0650,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b0650,N,,,
b4394,,3,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b4394,N,,,
b2781,,8,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2781,N,,,
b2954,,3,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2954,N,,,
b1759,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b1759,N,,,
b0160,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b0160,N,,,
b3365,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b3365,N,,,
b3366,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b3366,N,,,
b4073,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b4073,N,,,
b4070,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b4070,N,,,
b4072,,2,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b4072,N,,,
b2033,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2033,N,,,
b2037,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2037,N,,,
b2032,,1,36,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1502954.260026364,b2032,N,,,
b0903,,2,474,15.44424150377654,13.742434443938285,1.7018070598382575,0,10712193.23110526,b0903,N,,,
b0902,,2,474,15.44424150377654,13.742434443938285,1.7018070598382575,0,10712193.23110526,b0902,N,,,
b2579,,2,474,15.44424150377654,13.742434443938285,1.7018070598382575,0,10712193.23110526,b2579,N,,,
b0273,,1,465,15.44424150377654,8.812137645851697e-15,15.444241503776531,1,8836977.134281496,b0273,N,,,
b4254,,1,465,15.44424150377654,0.0,15.44424150377654,1,8836977.13428142,b4254,N,,,
b3187,,1,465,15.44424150377654,0.0,15.44424150377654,1,8836977.13428142,b3187,E,N,u,1
b0907,,2,465,15.44424150377654,-7.644661900827407e-29,15.44424150377654,1,8836977.134281352,b0907,N,,,
b0662,,1,36,15.44424150377654,15.444241503776864,-3.250733016102459e-13,0,1502954.2600263627,b0662,N,,,
b1281,,1,453,15.44424150377654,2.1738007563609613e-14,15.44424150377652,1,3537569.235523284,b1281,N,,,
b2907,,1,36,15.44424150377654,15.44424150377657,-3.0198066269804264e-14,0,1502954.260026364,b2907,N,,,
b0350,,1,36,15.44424150377654,15.444241503776604,-6.394884621840903e-14,0,1502954.2600263644,b0350,N,,,
b3843,,1,453,15.44424150377654,-1.1236747264558092e-14,15.444241503776553,1,3537569.235523285,b3843,E,u,u,1
b2311,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523304,b2311,N,,,
b3835,,1,248,15.44424150377654,15.444230422623116,1.108115342418614e-05,0,1502954.2292205992,b3835,E,N,u,1
b0693,,1,36,15.44424150377654,15.44424150377645,9.059419880941277e-14,0,1502954.2600263653,b0693,N,,,
b3642,,1,453,15.44424150377654,-1.5483291981490434e-14,15.444241503776556,1,3537569.235523349,b3642,N,,,
b2373,,1,36,15.44424150377654,15.444241503776588,-4.796163466380676e-14,0,1502954.2600263637,b2373,N,,,
b1387,,1,36,15.44424150377654,15.44424150377645,9.059419880941277e-14,0,1502954.2600263653,b1387,N,,,
b1394,,2,36,15.44424150377654,15.44424150377645,9.059419880941277e-14,0,1502954.2600263653,b1394,N,,,
b1014,,2,36,15.44424150377654,15.44424150377645,9.059419880941277e-14,0,1502954.2600263653,b1014,N,,,
b0386,,1,453,15.44424150377654,1.6519452541446082e-14,15.444241503776524,1,3537569.235523345,b0386,N,,,
b1391,,1,36,15.44424150377654,15.444241503776553,-1.2434497875801752e-14,0,1502954.2600263644,b1391,N,,,
b1390,,1,36,15.44424150377654,15.44424150377645,9.059419880941277e-14,0,1502954.2600263653,b1390,N,,,
b1392,,1,36,15.44424150377654,15.44424150377645,9.059419880941277e-14,0,1502954.2600263653,b1392,N,,,
b1388,,1,36,15.44424150377654,15.44424150377645,9.059419880941277e-14,0,1502954.2600263653,b1388,N,,,
b1389,,1,36,15.44424150377654,15.44424150377645,9.059419880941277e-14,0,1502954.2600263653,b1389,N,,,
b1398,,1,36,15.44424150377654,15.44424150377645,9.059419880941277e-14,0,1502954.2600263653,b1398,N,,,
b0133,,1,453,15.44424150377654,-4.815710473844925e-15,15.444241503776546,1,3537569.2355233477,b0133,N,,,
b1278,,30,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523227,b1278,N,,,
b0087,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523328,b0087,E,E,u,2
b2762,,2,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523351,b2762,N,,,
b1489,,2,36,15.44424150377654,15.444241503776206,3.3395508580724714e-13,0,1502954.2600263676,b1489,N,,,
b0114,,1,471,15.44424150377654,13.230160950326358,2.2140805534501826,0,3003024.380629261,b0114,N,,,
b0115,,1,471,15.44424150377654,13.230160950326615,2.214080553449925,0,3003024.380629267,b0115,N,,,
b1638,,2,33,15.44424150377654,15.44424150377684,-3.002043058586424e-13,0,1484915.5290185837,b1638,N,,,
b2564,,1,452,15.44424150377654,1.1600030621622351e-14,15.444241503776528,1,3529378.5063082483,b2564,N,,,
b0052,,1,452,15.44424150377654,0.0,15.44424150377654,1,3529378.5063082594,b0052,N,,,
b0766,,2,33,15.44424150377654,15.444241503776349,1.936228954946273e-13,0,1484915.5290185898,b0766,N,,,
b2320,,1,452,15.44424150377654,1.1600030621622351e-14,15.444241503776528,1,3529378.5063082483,b2320,N,,,
b3546,,2,33,15.44424150377654,15.44424150377658,-3.907985046680551e-14,0,1484915.529018587,b3546,N,,,
b3916,,3,33,15.44424150377654,15.444241503776707,-1.6697754290362354e-13,0,1484915.5290185856,b3916,N,,,
b3951,,1,477,15.44424150377654,13.742434443938548,1.7018070598379929,0,5399126.1687837215,b3951,N,,,
b3176,,1,474,15.44424150377654,-1.159885903013345e-19,15.44424150377654,1,6557695.912799902,b3176,N,,,
b2913,,1,445,15.44424150377654,15.288023052561112,0.1562184512154285,0,1573696.502825712,b2913,N,,,
b4025,,1,442,15.44424150377654,15.439339364774492,0.0049021390020485,0,1734703.7032029347,b4025,N,,,
b2926,,1,480,15.44424150377654,0.8163938334581076,14.627847670318433,0,13291818.17694517,b2926,E,N,N,0
b0767,,1,468,15.44424150377654,13.699214760372568,1.7450267434039723,0,3693899.499502264,b0767,N,,,
b3385,,1,40,15.44424150377654,15.444241503776432,1.0835776720341529e-13,0,1945886.5158132853,b3385,N,,,
b3612,,1,475,15.44424150377654,1.1402453910080754,14.303996112768464,0,12384494.201736452,b3612,N,,,
b0755,,1,475,15.44424150377654,1.140245391007879,14.303996112768662,0,12384494.201735582,b0755,N,,,
b4395,,1,475,15.44424150377654,1.140245391007879,14.303996112768662,0,12384494.201735582,b4395,N,,,
b0688,,1,30,15.44424150377654,15.444241503775674,8.668621376273222e-13,0,5928.919512378516,b0688,N,,,
b2690,,1,30,15.44424150377654,15.4442415037765,3.907985046680551e-14,0,5928.91951237679,b2690,N,,,
b0418,,14,30,15.44424150377654,15.4442415037765,3.907985046680551e-14,0,5928.91951237679,b0418,N,,,
b1912,,7,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b1912,E,E,u,3
b2199,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b2199,N,,,
b2200,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b2200,N,,,
b2197,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b2197,N,,,
b2198,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b2198,N,,,
b2201,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b2201,N,,,
b1713,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b1713,E,E,u,2.5
b1714,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b1714,E,E,u,2.5
b0576,,2,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b0576,N,,,
b3493,,1,440,15.44424150377654,15.301766761929626,0.1424747418469145,0,6435.251574163218,b3493,N,,,
b2987,,1,440,15.44424150377654,15.30176676192997,0.1424747418465699,0,6435.251574163319,b2987,N,,,
b3725,,1,30,15.44424150377654,15.444241503776322,2.184918912462308e-13,0,5928.919512377027,b3725,N,,,
b3726,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b3726,N,,,
b3727,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b3727,N,,,
b3728,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b3728,N,,,
b3821,,42,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b3821,N,,,
b2048,,1,30,15.44424150377654,15.44424150377602,5.204725539442734e-13,0,5928.919512377383,b2048,N,,,
b3412,,1,449,15.44424150377654,3.0218041861701345e-14,15.44424150377651,1,2108474.7154722614,b3412,N,,,
b3974,,1,449,15.44424150377654,0.0,15.44424150377654,1,2108474.7154723955,b3974,N,,,
