bnum,gene_name_keio,COG_id,keio_call,PEC,MG_Tn5,y_ess_in_silico,b_wt,b_ko,delta_b,kV,log10_kV,keio_E,kV_db_original,log10_kV_db_original,kV_db_linear,log10_kV_db_linear,kV_db_quadratic,log10_kV_db_quadratic,kV_db_indicator,log10_kV_db_indicator,model
b2467,yffH,COG0494,N,,,0,0.9259332133632956,0.9259332133633008,-5.218048215738236e-15,44826.60286225882,4.6515358275546586,0,44826.60286225882,4.6515358275546586,44826.602862258565,4.651535827554657,44826.60286225882,4.6515358275546586,0.0,-12.0,iML1515
b0404,yajB,COG3124,N,,,0,0.9259332133632956,0.9259332133633008,-5.218048215738236e-15,44826.60286225882,4.6515358275546586,0,44826.60286225882,4.6515358275546586,44826.602862258565,4.651535827554657,44826.60286225882,4.6515358275546586,0.0,-12.0,iML1515
b0314,betT,COG1292,N,,,0,0.9259332133632956,0.9259332133633008,-5.218048215738236e-15,44826.60286225882,4.6515358275546586,0,44826.60286225882,4.6515358275546586,44826.602862258565,4.651535827554657,44826.60286225882,4.6515358275546586,0.0,-12.0,iML1515
b3370,frlA,COG0531,N,,,0,0.9259332133632956,0.9259332133633008,-5.218048215738236e-15,44826.60286225882,4.6515358275546586,0,44826.60286225882,4.6515358275546586,44826.602862258565,4.651535827554657,44826.60286225882,4.6515358275546586,0.0,-12.0,iML1515
b3040,ygiE,COG0428,N,,,1,0.9259332133632956,0.0,0.9259332133632956,43402.47836113687,4.637514529232208,0,43402.47836113687,4.637514529232208,86804.95672227374,4.938544524896189,86804.95672227374,4.938544524896189,43402.47836113687,4.637514529232208,iML1515
b3816,corA,COG0598,N,,,1,0.9259332133632956,0.0,0.9259332133632956,43402.47836113688,4.637514529232209,0,43402.47836113688,4.637514529232209,86804.95672227375,4.938544524896189,86804.95672227375,4.938544524896189,43402.47836113688,4.637514529232208,iML1515
b2373,oxc,COG0028,N,,,0,0.9259332133632956,0.9259332133632912,4.440892098500626e-15,44832.17904320701,4.651589848021311,0,44832.17904320701,4.651589848021311,44832.17904320723,4.651589848021313,44832.17904320701,4.651589848021311,0.0,-12.0,iML1515
b4233,mpl,COG0773,N,,,0,0.9259332133632956,0.925933213363216,7.982503547054877e-14,44832.17904320193,4.651589848021263,0,44832.17904320193,4.651589848021263,44832.1790432058,4.6515898480213,44832.17904320193,4.6515898480212625,0.0,-12.0,iML1515
b3196,yrbG,COG0530,N,,,1,0.9259332133632956,0.0,0.9259332133632956,35629.204156253814,4.551806121694054,0,35629.204156253814,4.551806121694054,71258.40831250763,4.852836117358035,71258.40831250763,4.852836117358035,35629.204156253814,4.551806121694054,iML1515
b2843,kduI,COG3717,N,,,0,0.9259332133632956,0.9259332133632608,3.497202527569243e-14,46256.244562003485,4.665170370496762,0,46256.244562003485,4.665170370496762,46256.24456200523,4.665170370496779,46256.244562003485,4.665170370496762,0.0,-12.0,iML1515
b2156,lysP,COG0833,N,,,0,0.9259332133632956,0.9259332133632608,3.497202527569243e-14,46256.244562003485,4.665170370496762,0,46256.244562003485,4.665170370496762,46256.24456200523,4.665170370496779,46256.244562003485,4.665170370496762,0.0,-12.0,iML1515
b4130,yjdL,COG3104,N,,,0,0.9259332133632956,0.9259332133632608,3.497202527569243e-14,46256.244562003485,4.665170370496762,0,46256.244562003485,4.665170370496762,46256.24456200523,4.665170370496779,46256.244562003485,4.665170370496762,0.0,-12.0,iML1515
b4356,yjiZ,COG0477,N,,,0,0.9259332133632956,0.9259332133632608,3.497202527569243e-14,46256.244562003485,4.665170370496762,0,46256.244562003485,4.665170370496762,46256.24456200523,4.665170370496779,46256.244562003485,4.665170370496762,0.0,-12.0,iML1515
b4358,yjjN,COG1063,N,,,0,0.9259332133632956,0.9259332133632608,3.497202527569243e-14,46256.244562003485,4.665170370496762,0,46256.244562003485,4.665170370496762,46256.24456200523,4.665170370496779,46256.244562003485,4.665170370496762,0.0,-12.0,iML1515
b3431,glgX,COG1523,N,,,0,0.9259332133632956,0.9259332133632608,3.497202527569243e-14,46256.244562003485,4.665170370496762,0,46256.244562003485,4.665170370496762,46256.24456200523,4.665170370496779,46256.244562003485,4.665170370496762,0.0,-12.0,iML1515
b0155,clcA,COG0038,N,,,0,0.9259332133632956,0.9259332133632608,3.497202527569243e-14,46256.19064600403,4.66516986428544,0,46256.19064600403,4.66516986428544,46256.19064600578,4.665169864285457,46256.19064600403,4.66516986428544,0.0,-12.0,iML1515
b1378,ydbK,COG0674,N,,,0,0.9259332133632956,0.9259332133633142,-1.8540724511240114e-14,46261.247920499074,4.665217343905345,0,46261.247920499074,4.665217343905345,46261.24792049815,4.665217343905336,46261.247920499074,4.665217343905345,0.0,-12.0,iML1515
b0684,fldA,COG0716,E,E,u,1,0.9259332133632956,1.692562891596589e-12,0.9259332133616032,42823.05004105449,4.631677596373319,1,42823.05004105449,4.631677596373319,85646.10008203071,4.932707592036904,85646.10008195245,4.932707592036507,42823.05004105449,4.631677596373319,iML1515
b2895,fldB,COG0716,N,,,1,0.9259332133632956,0.0,0.9259332133632956,42823.05004105481,4.631677596373323,0,42823.05004105481,4.631677596373323,85646.10008210962,4.932707592037304,85646.10008210962,4.932707592037304,42823.05004105481,4.631677596373323,iML1515
b0777,bioC,COG0500,N,,,1,0.9259332133632956,0.0,0.9259332133632956,42823.05004105481,4.631677596373323,0,42823.05004105481,4.631677596373323,85646.10008210962,4.932707592037304,85646.10008210962,4.932707592037304,42823.05004105481,4.631677596373323,iML1515
b3199,yrbK,COG3117,E,E,u,1,0.9259332133632956,0.0,0.9259332133632956,42823.05004105479,4.631677596373322,1,42823.05004105479,4.631677596373322,85646.10008210958,4.932707592037303,85646.10008210958,4.932707592037303,42823.05004105479,4.631677596373322,iML1515
b0641,rlpB,COG2980,E,N,u,1,0.9259332133632956,0.0,0.9259332133632956,42823.050041054834,4.631677596373323,1,42823.050041054834,4.631677596373323,85646.10008210967,4.932707592037304,85646.10008210967,4.932707592037304,42823.050041054834,4.631677596373323,iML1515
b3200,yhbN,COG1934,E,u,u,1,0.9259332133632956,0.0,0.9259332133632956,42823.050041054834,4.631677596373323,1,42823.050041054834,4.631677596373323,85646.10008210967,4.932707592037304,85646.10008210967,4.932707592037304,42823.050041054834,4.631677596373323,iML1515
b3201,yhbG,COG1137,N,,,1,0.9259332133632956,0.0,0.9259332133632956,42823.050041054834,4.631677596373323,0,42823.050041054834,4.631677596373323,85646.10008210967,4.932707592037304,85646.10008210967,4.932707592037304,42823.050041054834,4.631677596373323,iML1515
b0054,imp,COG1452,E,E,u,1,0.9259332133632956,0.0,0.9259332133632956,42823.050041054834,4.631677596373323,1,42823.050041054834,4.631677596373323,85646.10008210967,4.932707592037304,85646.10008210967,4.932707592037304,42823.050041054834,4.631677596373323,iML1515
b4261,yjgP,COG0795,E,u,u,1,0.9259332133632956,0.0,0.9259332133632956,42823.050041054834,4.631677596373323,1,42823.050041054834,4.631677596373323,85646.10008210967,4.932707592037304,85646.10008210967,4.932707592037304,42823.050041054834,4.631677596373323,iML1515
b1535,ydeH,COG2199,N,,,0,0.9259332133632956,0.9259332133632406,5.506706202140776e-14,46260.84189679615,4.6652135321917525,0,46260.84189679615,4.6652135321917525,46260.8418967989,4.665213532191778,46260.84189679615,4.6652135321917525,0.0,-12.0,iML1515
b1490,yddV,COG2199,N,,,0,0.9259332133632956,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175,0,46260.84189679585,4.66521353219175,46260.84189679799,4.665213532191769,46260.84189679585,4.66521353219175,0.0,-12.0,iML1515
b1794,yeaP,COG2199,N,,,0,0.9259332133632956,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175,0,46260.84189679585,4.66521353219175,46260.84189679799,4.665213532191769,46260.84189679585,4.66521353219175,0.0,-12.0,iML1515
b1341,ydaM,COG2199,N,,,0,0.9259332133632956,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175,0,46260.84189679585,4.66521353219175,46260.84189679799,4.665213532191769,46260.84189679585,4.66521353219175,0.0,-12.0,iML1515
b1025,ycdT,COG2199,N,,,0,0.9259332133632956,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175,0,46260.84189679585,4.66521353219175,46260.84189679799,4.665213532191769,46260.84189679585,4.66521353219175,0.0,-12.0,iML1515
b1285,gmr,COG2200,N,,,0,0.9259332133632956,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175,0,46260.84189679585,4.66521353219175,46260.84189679799,4.665213532191769,46260.84189679585,4.66521353219175,0.0,-12.0,iML1515
b3525,yhjH,COG2200,N,,,0,0.9259332133632956,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175,0,46260.84189679585,4.66521353219175,46260.84189679799,4.665213532191769,46260.84189679585,4.66521353219175,0.0,-12.0,iML1515
b0315,yahA,COG2771,N,,,0,0.9259332133632956,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175,0,46260.84189679585,4.66521353219175,46260.84189679799,4.665213532191769,46260.84189679585,4.66521353219175,0.0,-12.0,iML1515
b2503,yfgF,COG2199,N,,,0,0.9259332133632956,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175,0,46260.84189679585,4.66521353219175,46260.84189679799,4.665213532191769,46260.84189679585,4.66521353219175,0.0,-12.0,iML1515
b0009,mog,COG0521,N,,,0,0.9259332133632956,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175,0,46260.84189679585,4.66521353219175,46260.84189679799,4.665213532191769,46260.84189679585,4.66521353219175,0.0,-12.0,iML1515
b0784,moaD,COG1977,N,,,0,0.9259332133632956,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175,0,46260.84189679585,4.66521353219175,46260.84189679799,4.665213532191769,46260.84189679585,4.66521353219175,0.0,-12.0,iML1515
b2470,acrD,COG0841,N,,,0,0.9259332133632956,0.92593321336326,3.574918139293004e-14,46260.729497029664,4.665212476987056,0,46260.729497029664,4.665212476987056,46260.729497031454,4.665212476987072,46260.729497029664,4.6652124769870555,0.0,-12.0,iML1515
b0463,acrA,COG0845,N,,,0,0.9259332133632956,0.9259332133633322,-3.652633751016765e-14,46260.72949702818,4.665212476987041,0,46260.72949702818,4.665212476987041,46260.729497026354,4.6652124769870245,46260.72949702818,4.665212476987041,0.0,-12.0,iML1515
b0462,acrB,COG0841,N,,,0,0.9259332133632956,0.9259332133633322,-3.652633751016765e-14,46260.72949702818,4.665212476987041,0,46260.72949702818,4.665212476987041,46260.729497026354,4.6652124769870245,46260.72949702818,4.665212476987041,0.0,-12.0,iML1515
b1394,paaG,COG1024,N,,,0,0.9259332133632956,0.9259332133633322,-3.652633751016765e-14,46260.72949702818,4.665212476987041,0,46260.72949702818,4.665212476987041,46260.729497026354,4.6652124769870245,46260.72949702818,4.665212476987041,0.0,-12.0,iML1515
b1090,plsX,COG0416,N,,,0,0.9259332133632956,0.9259332133633322,-3.652633751016765e-14,46260.72542052574,4.665212438716945,0,46260.72542052574,4.665212438716945,46260.725420523915,4.665212438716927,46260.72542052574,4.665212438716945,0.0,-12.0,iML1515
b3059,ygiH,COG0344,N,,,0,0.9259332133632956,0.9259332133632732,2.242650509742816e-14,46260.72542052694,4.665212438716956,0,46260.72542052694,4.665212438716956,46260.72542052806,4.665212438716966,46260.72542052694,4.665212438716956,0.0,-12.0,iML1515
b2529,iscU,COG0822,N,,,0,0.9259332133632956,0.9259332133632732,2.242650509742816e-14,46260.72542052694,4.665212438716956,0,46260.72542052694,4.665212438716956,46260.72542052806,4.665212438716966,46260.72542052694,4.665212438716956,0.0,-12.0,iML1515
b1684,sufA,COG0316,N,,,0,0.9259332133632956,0.925933213363273,2.2648549702353197e-14,46260.83782029308,4.665213493921742,0,46260.83782029308,4.665213493921742,46260.83782029421,4.665213493921753,46260.83782029308,4.665213493921742,0.0,-12.0,iML1515
b1682,sufC,COG0396,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b1683,sufB,COG0719,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b1681,sufD,COG0719,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b0827,moeA,COG0303,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b3857,mobA,COG0746,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b3856,mobB,COG1763,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b3058,folB,COG1539,N,,,1,0.9259332133632956,6.572163640335322e-13,0.9259332133626385,43438.2061252728,4.637871881820622,0,43438.2061252728,4.637871881820622,86876.41225051478,4.938901877484449,86876.41225048395,4.938901877484295,43438.2061252728,4.637871881820622,iML1515
b0709,ybgH,COG3104,N,,,0,0.9259332133632956,0.9259332133631736,1.220135104063047e-13,46260.837820288885,4.665213493921703,0,46260.837820288885,4.665213493921703,46260.837820294975,4.66521349392176,46260.837820288885,4.665213493921703,0.0,-12.0,iML1515
b3496,yhiP,COG3104,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b1634,ydgR,COG3104,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b2528,iscA,COG0316,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.72542052732,4.665212438716959,0,46260.72542052732,4.665212438716959,46260.72542052944,4.6652124387169795,46260.72542052732,4.665212438716959,0.0,-12.0,iML1515
b1679,sufE,COG2166,N,,,0,0.9259332133632956,0.9259332133632712,2.4535928844215963e-14,46260.83782029315,4.665213493921743,0,46260.83782029315,4.665213493921743,46260.83782029437,4.665213493921755,46260.83782029315,4.665213493921743,0.0,-12.0,iML1515
b0775,bioB,COG0502,N,,,1,0.9259332133632956,0.0,0.9259332133632956,43402.478361136906,4.637514529232209,0,43402.478361136906,4.637514529232209,86804.95672227381,4.93854452489619,86804.95672227381,4.93854452489619,43402.478361136906,4.637514529232209,iML1515
b1009,rarA,COG0596,N,,,0,0.9259332133632956,0.92593321336325,4.5741188614556456e-14,46260.83782029352,4.665213493921747,0,46260.83782029352,4.665213493921747,46260.8378202958,4.665213493921768,46260.83782029352,4.665213493921747,0.0,-12.0,iML1515
b0444,ybaX,COG0603,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b2794,yqcD,COG0780,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b1008,ycdI,COG0778,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b2765,ygcM,COG0720,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b2263,yfbB,COG0596,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b1011,ycdL,COG1335,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b1010,ycdK,COG0251,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b0968,yccX,COG1254,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b2264,menD,COG1165,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b2262,menB,COG0447,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b1686,ydiI,COG2050,N,,,0,0.9259332133632956,0.925933213363293,2.664535259100376e-15,46260.83782029271,4.665213493921739,0,46260.83782029271,4.665213493921739,46260.83782029284,4.6652134939217405,46260.83782029271,4.66521349392174,0.0,-12.0,iML1515
b3990,thiH,COG1060,N,,,1,0.9259332133632956,0.0,0.9259332133632956,43402.47836113687,4.637514529232208,0,43402.47836113687,4.637514529232208,86804.95672227374,4.938544524896189,86804.95672227374,4.938544524896189,43402.47836113687,4.637514529232208,iML1515
b0423,thiI,COG0301,N,,,1,0.9259332133632956,0.0,0.9259332133632956,43402.47836113687,4.637514529232208,0,43402.47836113687,4.637514529232208,86804.95672227374,4.938544524896189,86804.95672227374,4.938544524896189,43402.47836113687,4.637514529232208,iML1515
b2877,ygfJ,COG2068,N,,,0,0.9259332133632956,0.925933213363246,4.9849013805669535e-14,46260.83782029357,4.665213493921748,0,46260.83782029357,4.665213493921748,46260.83782029606,4.665213493921771,46260.83782029357,4.665213493921748,0.0,-12.0,iML1515
b2374,frc,COG1804,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b1389,paaB,COG3460,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b1388,paaA,COG3396,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b1390,paaC,COG3396,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b1391,paaD,COG2151,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b1392,paaE,COG1018,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b1397,paaJ,COG0183,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b1395,paaH,COG1250,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b0785,moaE,COG0314,N,,,0,0.9259332133632956,0.9259332133632532,4.2410519540680986e-14,46260.83782029346,4.665213493921746,0,46260.83782029346,4.665213493921746,46260.83782029558,4.665213493921766,46260.83782029346,4.665213493921746,0.0,-12.0,iML1515
b3893,fdoH,COG0437,N,,,0,0.9259332133632956,0.9259332133632534,4.2299497238218464e-14,44477.87321799508,4.648144012571944,0,44477.87321799508,4.648144012571944,44477.87321799712,4.648144012571964,44477.87321799508,4.648144012571944,0.0,-12.0,iML1515
b3892,fdoI,COG2864,N,,,0,0.9259332133632956,0.9259332133632894,6.3282712403633915e-15,44477.8732179948,4.648144012571941,0,44477.8732179948,4.648144012571941,44477.873217995104,4.648144012571944,44477.8732179948,4.648144012571941,0.0,-12.0,iML1515
b3894,fdoG,COG0243,N,,,0,0.9259332133632956,0.9259332133632894,6.3282712403633915e-15,44477.8732179948,4.648144012571941,0,44477.8732179948,4.648144012571941,44477.873217995104,4.648144012571944,44477.8732179948,4.648144012571941,0.0,-12.0,iML1515
b1475,fdnH,COG0437,N,,,0,0.9259332133632956,0.9259332133632894,6.3282712403633915e-15,44477.8732179948,4.648144012571941,0,44477.8732179948,4.648144012571941,44477.873217995104,4.648144012571944,44477.8732179948,4.648144012571941,0.0,-12.0,iML1515
b1474,fdnG,COG0243,N,,,0,0.9259332133632956,0.9259332133632894,6.3282712403633915e-15,44477.8732179948,4.648144012571941,0,44477.8732179948,4.648144012571941,44477.873217995104,4.648144012571944,44477.8732179948,4.648144012571941,0.0,-12.0,iML1515
b1476,fdnI,COG2864,N,,,0,0.9259332133632956,0.9259332133632894,6.3282712403633915e-15,44477.8732179948,4.648144012571941,0,44477.8732179948,4.648144012571941,44477.873217995104,4.648144012571944,44477.8732179948,4.648144012571941,0.0,-12.0,iML1515
b0776,bioF,COG0156,N,,,1,0.9259332133632956,2.5506456560162963e-15,0.9259332133632932,40236.76065110562,4.604623009622963,0,40236.76065110562,4.604623009622963,80473.52130221114,4.905653005286943,80473.52130221103,4.905653005286943,40236.76065110562,4.604623009622963,iML1515
b3412,bioH,COG0596,N,,,1,0.9259332133632956,0.0,0.9259332133632956,40236.76065110549,4.604623009622961,0,40236.76065110549,4.604623009622961,80473.52130221098,4.9056530052869425,80473.52130221098,4.9056530052869425,40236.76065110549,4.604623009622961,iML1515
b2515,ispG,COG0821,E,E,u,1,0.9259332133632956,0.0,0.9259332133632956,40236.76065110548,4.604623009622961,1,40236.76065110548,4.604623009622961,80473.52130221095,4.9056530052869425,80473.52130221095,4.9056530052869425,40236.76065110548,4.604623009622961,iML1515
b4238,nrdD,COG1328,N,,,0,0.9259332133632956,0.9259332133632604,3.519406988061746e-14,46271.242040089695,4.665311157246117,0,46271.242040089695,4.665311157246117,46271.24204009145,4.665311157246133,46271.242040089695,4.665311157246117,0.0,-12.0,iML1515
b3924,fpr,COG1018,N,,,0,0.9259332133632956,0.9259332133632536,4.207745263329343e-14,46271.24204009,4.66531115724612,0,46271.24204009,4.66531115724612,46271.242040092104,4.66531115724614,46271.24204009,4.66531115724612,0.0,-12.0,iML1515
b4237,nrdG,COG0602,N,,,0,0.9259332133632956,0.9259332133632536,4.207745263329343e-14,46271.24204009,4.66531115724612,0,46271.24204009,4.66531115724612,46271.242040092104,4.66531115724614,46271.24204009,4.66531115724612,0.0,-12.0,iML1515
b4209,ytfE,COG2846,N,,,0,0.9259332133632956,0.9259332133632536,4.207745263329343e-14,46271.42756660757,4.665312898564869,0,46271.42756660757,4.665312898564869,46271.42756660967,4.665312898564888,46271.42756660757,4.665312898564869,0.0,-12.0,iML1515
b1387,maoC,COG1012,N,,,0,0.9259332133632956,0.9259332133632936,2.220446049250313e-15,46271.427566606784,4.665312898564862,0,46271.427566606784,4.665312898564862,46271.4275666069,4.665312898564863,46271.427566606784,4.665312898564862,0.0,-12.0,iML1515
b1393,paaF,COG1024,N,,,0,0.9259332133632956,0.9259332133632936,2.220446049250313e-15,46271.427566606784,4.665312898564862,0,46271.427566606784,4.665312898564862,46271.4275666069,4.665312898564863,46271.427566606784,4.665312898564862,0.0,-12.0,iML1515
b0826,moeB,COG0476,N,,,0,0.9259332133632956,0.9259332133632936,2.220446049250313e-15,46271.427566606784,4.665312898564862,0,46271.427566606784,4.665312898564862,46271.4275666069,4.665312898564863,46271.427566606784,4.665312898564862,0.0,-12.0,iML1515
b0781,moaA,COG2896,N,,,0,0.9259332133632956,0.9259332133632936,2.220446049250313e-15,46271.427566606784,4.665312898564862,0,46271.427566606784,4.665312898564862,46271.4275666069,4.665312898564863,46271.427566606784,4.665312898564862,0.0,-12.0,iML1515
b0783,moaC,COG0315,N,,,0,0.9259332133632956,0.9259332133632936,2.220446049250313e-15,46271.427566606784,4.665312898564862,0,46271.427566606784,4.665312898564862,46271.4275666069,4.665312898564863,46271.427566606784,4.665312898564862,0.0,-12.0,iML1515
b0630,lipB,COG0321,N,,,0,0.9259332133632956,0.9259332133632936,2.220446049250313e-15,46271.427566606784,4.665312898564862,0,46271.427566606784,4.665312898564862,46271.4275666069,4.665312898564863,46271.427566606784,4.665312898564862,0.0,-12.0,iML1515
b0628,lipA,COG0320,N,,,0,0.9259332133632956,0.9259332133632936,2.220446049250313e-15,46271.427566606784,4.665312898564862,0,46271.427566606784,4.665312898564862,46271.4275666069,4.665312898564863,46271.427566606784,4.665312898564862,0.0,-12.0,iML1515
b4386,lplA,COG0095,N,,,0,0.9259332133632956,0.9259332133632936,2.220446049250313e-15,46271.427566606784,4.665312898564862,0,46271.427566606784,4.665312898564862,46271.4275666069,4.665312898564863,46271.427566606784,4.665312898564862,0.0,-12.0,iML1515
b2917,yliK,COG1884,N,,,0,0.9259332133632956,0.9259332133632936,2.220446049250313e-15,46271.427566606784,4.665312898564862,0,46271.427566606784,4.665312898564862,46271.4275666069,4.665312898564863,46271.427566606784,4.665312898564862,0.0,-12.0,iML1515
b4129,lysU,COG1190,N,,,0,0.9259332133632956,0.9259332133632928,2.997602166487923e-15,46270.97057746769,4.665308609333863,0,46270.97057746769,4.665308609333863,46270.970577467844,4.665308609333864,46270.97057746769,4.665308609333863,0.0,-12.0,iML1515
b3722,bglF,COG1263,N,,,0,0.9259332133632956,0.9259332133632928,2.997602166487923e-15,46270.97057746769,4.665308609333863,0,46270.97057746769,4.665308609333863,46270.970577467844,4.665308609333864,46270.97057746769,4.665308609333863,0.0,-12.0,iML1515
b3882,yihU,COG2084,N,,,0,0.9259332133632956,0.9259332133632928,2.997602166487923e-15,46270.97057746769,4.665308609333863,0,46270.97057746769,4.665308609333863,46270.970577467844,4.665308609333864,46270.97057746769,4.665308609333863,0.0,-12.0,iML1515
