bnum,gene_name,COG_id,keio_call,PEC,MG_Tn5,y_essential_in_silico_iJO1366,b_wt,b_ko,delta_b,kV,log10_kV
b3610,grxC,COG0695,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b0849,grxA,COG0695,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b0477,gsk,COG0524,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b2988,gss,COG0754,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b3500,gor,COG1249,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b1710,btuE,COG0386,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b3447,ggt,COG0405,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b0832,yliD,COG1173,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b0829,yliA,COG1123,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b0831,yliC,COG0601,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b0830,yliB,COG0747,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b2947,gshB,COG0189,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b2153,folE,COG0302,E,N,u,1,15.44424150377654,1.180299370212763e-11,15.444241503764738,3019451.8146577184,6.4799281033944975
b1277,ribA,COG0807,E,N,u,1,15.44424150377654,0.0,15.44424150377654,3019451.814659569,6.479928103394763
b2883,guaD,COG0402,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b0238,gpt,COG0503,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b3092,uxaC,COG1904,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b0957,ompA,COG2885,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b0875,aqpZ,COG0580,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b1395,paaH,COG1250,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236
b4040,ubiA,COG0382,E,N,u,1,15.44424150377654,4.028145391635212e-12,15.444241503772512,3019451.8146589687,6.479928103394677
b0353,mhpT,COG0477,N,,,0,15.44424150377654,15.444241503776366,1.7408297026122457e-13,1733468.8278254415,6.238916036344234
b0339,cynT,COG0288,N,,,1,15.44424150377654,-6.51792854993861e-14,15.444241503776606,2872087.600140511,6.458197681976059
b0126,can,COG0288,E,E,u,1,15.44424150377654,3.4778298873627093e-12,15.444241503773062,2872087.6001404654,6.458197681976053
b0261,mmuM,COG2040,N,,,0,15.44424150377654,15.444241503776697,-1.5454304502782182e-13,1733468.8278254448,6.238916036344235
b0428,cyoE,COG0109,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235
b3621,rfaC,COG0859,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235
b3620,rfaF,COG0859,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235
b3632,rfaQ,COG0859,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235
b3623,rfaK,COG0859,E,N,u,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235
b2104,thiM,COG2145,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235
b2388,glk,COG0837,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235
b0394,mak,COG1940,N,,,0,15.44424150377654,15.444241503776595,-5.506706202140776e-14,1506281.752475289,6.177906214959248
b2020,hisD,COG0141,N,,,1,15.44424150377654,7.025177329429234e-14,15.44424150377647,3537569.23552321,6.548704948408371
b2022,hisB,COG0131,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233203,6.548704948408385
b2514,hisS,COG0124,E,E,u,0,15.44424150377654,15.444241503776434,1.0658141036401505e-13,1506281.75247529,6.177906214959248
b2309,hisJ,COG0834,N,,,0,15.44424150377654,15.444241503776428,1.1368683772161605e-13,1506281.7524752892,6.177906214959248
b0112,aroP,COG1113,N,,,0,15.44424150377654,15.444241503776428,1.1368683772161605e-13,1506281.7524752892,6.177906214959248
b2418,pdxK,COG2240,N,,,0,15.44424150377654,15.444241503776295,2.433608869978343e-13,1506281.752475291,6.177906214959248
b2103,thiD,COG0351,N,,,1,15.44424150377654,1.4050354658858488e-14,15.444241503776526,3537569.2355232174,6.548704948408372
b0813,rhtA,COG5006,N,,,0,15.44424150377654,15.444241503776542,-1.7763568394002505e-15,1506281.7524752892,6.177906214959248
b0352,mhpE,COG4569,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b0142,folK,COG0801,E,N,u,1,15.44424150377654,1.4388713298932842e-14,15.444241503776526,3537569.2355233296,6.5487049484083855
b0508,hyi,COG3622,N,,,0,15.44424150377654,15.44424150377642,1.1901590823981678e-13,1506281.752475291,6.177906214959248
b0003,thrB,COG0083,N,,,1,15.44424150377654,4.316613989679852e-14,15.444241503776498,3537569.2355233287,6.5487049484083855
b4013,metA,COG1897,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.235523325,6.5487049484083855
b2021,hisC,COG0079,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233724,6.548704948408391
b2867,xdhB,COG1319,N,,,0,15.44424150377654,15.444241503776542,-1.7763568394002505e-15,1506281.7524752892,6.177906214959248
b2866,xdhA,COG1529,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b2868,xdhC,COG2080,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b2994,hybC,COG0374,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b0973,hyaB,COG0374,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b0974,hyaC,COG1969,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b2997,hybO,COG1740,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b2996,hybA,COG0437,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b0972,hyaA,COG1740,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b2529,iscU,COG0822,N,,,0,15.44424150377654,15.444132581200812,0.0001089225757286,1506281.4839641403,6.177906137541513
b3807,cyaY,COG1965,N,,,1,15.44424150377654,3.776702543584597e-15,15.444241503776537,3537569.235523312,6.548704948408384
b2528,iscA,COG0316,N,,,0,15.44424150377654,15.444132581200655,0.0001089225758832,1506281.4839641422,6.177906137541513
b1136,icd,COG0538,N,,,1,15.44424150377654,-1.0697795860825155e-14,15.444241503776553,3537569.235523312,6.548704948408384
b0593,entC,COG1169,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b0595,entB,COG1535,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b4015,aceA,COG2224,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b4267,idnD,COG1063,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248
b2023,hisH,COG0118,N,,,1,15.44424150377654,1.4388713298932842e-14,15.444241503776526,3537569.2355233296,6.5487049484083855
b2025,hisF,COG0107,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.235523316,6.548704948408384
b1262,trpC,COG0134,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.235523316,6.548704948408384
b0026,ileS,COG0060,N,,,0,15.44424150377654,15.44424150375679,1.9749535340451985e-11,1506281.7524753555,6.1779062149592665
b0401,brnQ,COG1114,N,,,0,15.44424150377654,15.336412863168158,0.1078286406083819,1658650.0442487889,6.219754764635608
b2508,guaB,COG0516,N,,,0,15.44424150377654,15.39595070641141,0.04829079736513,1506282.0361331587,6.177906296744103
b3265,acrE,COG0845,N,,,0,15.44424150377654,15.444241503776514,2.664535259100376e-14,1506281.7524752894,6.177906214959248
b3266,acrF,COG0841,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b3161,mtr,COG0814,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b3679,yidK,COG4146,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b2889,idi,COG1443,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0071,leuD,COG0066,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233505,6.548704948408388
b0072,leuC,COG0065,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.235523351,6.548704948408388
b0074,leuA,COG0119,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.235523351,6.548704948408388
b0918,kdsB,COG1212,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3537569.235523351,6.548704948408388
b3198,kdsC,COG1778,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233403,6.548704948408387
b1215,kdsA,COG2877,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233403,6.548704948408387
b4196,ulaD,COG0269,N,,,0,15.44424150377654,15.444241503776512,2.8421709430404014e-14,1506281.7524752896,6.177906214959248
b3581,sgbH,COG0269,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0697,kdpB,COG2216,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0698,kdpA,COG2060,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0696,kdpC,COG2156,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b1363,trkG,COG0168,N,,,0,15.44424150377654,15.4151980384085,0.0290434653680407,1506232.5022555192,6.177892014794952
b1250,kch,COG1226,N,,,0,15.44424150377654,15.4151980384085,0.0290434653680407,1506232.5022555192,6.177892014794952
b1291,sapD,COG4170,N,,,0,15.44424150377654,15.4151980384085,0.0290434653680407,1506232.5022555192,6.177892014794952
b3290,trkA,COG0569,N,,,0,15.44424150377654,15.4151980384085,0.0290434653680407,1506232.5022555192,6.177892014794952
b0047,kefC,COG0475,N,,,0,15.44424150377654,15.444241503776649,-1.0658141036401505e-13,1506281.7524752887,6.177906214959247
b0842,cmr,COG0477,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b3350,kefB,COG0475,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b3605,lldD,COG1304,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0306,ykgE,COG0247,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0307,ykgF,COG1139,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b2257,arnT,COG1807,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0344,lacZ,COG3250,u,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b2132,bglX,COG1472,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b1326,mpaA,COG2866,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b4130,yjdL,COG3104,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b3496,yhiP,COG3104,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0709,ybgH,COG3104,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b1634,ydgR,COG3104,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b2799,fucO,COG1454,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b2170,setB,COG0477,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0343,lacY,COG0477,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b1380,ldhA,COG1052,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b2133,dld,COG0277,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b4054,tyrB,COG1448,N,,,1,15.44424150377654,2.671707616841686e-15,15.444241503776537,3537569.235523496,6.548704948408406
b0642,leuS,COG0495,E,E,u,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1506281.7524752894,6.177906214959248
b3458,livK,COG0683,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b1651,gloA,COG0346,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b4386,lplA,COG0095,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0630,lipB,COG0321,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0628,lipA,COG0320,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1506281.752475288,6.177906214959247
b0182,lpxB,COG0763,E,E,u,1,15.44424150377654,2.671707616841686e-15,15.444241503776537,3537569.2355234963,6.548704948408406
b0494,tesA,COG2755,N,,,0,15.44424150377654,15.444241503776386,1.5454304502782182e-13,1506281.752475291,6.177906214959248
b0186,ldcC,COG1982,N,,,0,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,1506281.7524752882,6.177906214959247
b4131,cadA,COG1982,N,,,0,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,1506281.7524752882,6.177906214959247
b2890,lysS,COG1190,N,,,0,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,1506281.7524752882,6.177906214959247
b2156,lysP,COG0833,N,,,0,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,1506281.7524752882,6.177906214959247
b3907,rhaT,COG0697,N,,,0,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,1506281.7524752882,6.177906214959247
b3600,mtlD,COG0246,N,,,0,15.44424150377654,15.444241503776714,-1.7408297026122457e-13,1506281.7524752882,6.177906214959247
b0777,bioC,COG0500,N,,,1,15.44424150377654,2.487921507509132e-14,15.444241503776516,3537569.2355233994,6.548704948408394
b1800,yeaU,COG0473,N,,,0,15.44424150377654,15.444241503776375,1.6520118606422332e-13,1506281.7524752908,6.177906214959248
b4014,aceB,COG2225,N,,,0,15.44424150377654,15.444241503776626,-8.526512829121202e-14,1506281.7524752887,6.177906214959247
b2976,glcB,COG2225,N,,,0,15.44424150377654,15.444241503776626,-8.526512829121202e-14,1506281.7524752887,6.177906214959247
b2049,cpsB,COG0662,N,,,0,15.44424150377654,15.444241503776626,-8.526512829121202e-14,1506281.7524752887,6.177906214959247
b4323,uxuB,COG0246,N,,,0,15.44424150377654,15.444241503776626,-8.526512829121202e-14,1506281.7524752887,6.177906214959247
b0731,mngA,COG1445,N,,,0,15.44424150377654,15.444241503776626,-8.526512829121202e-14,1506281.7524752887,6.177906214959247
b0732,mngB,COG0383,N,,,0,15.44424150377654,15.444241503776626,-8.526512829121202e-14,1506281.7524752887,6.177906214959247
b0334,prpD,COG2079,N,,,0,15.44424150377654,15.444241503776626,-8.526512829121202e-14,1506281.7524752887,6.177906214959247
b0331,prpB,COG2513,N,,,0,15.44424150377654,15.444241503776626,-8.526512829121202e-14,1506281.7524752887,6.177906214959247
b0333,prpC,COG0372,N,,,0,15.44424150377654,15.444241503776626,-8.526512829121202e-14,1506281.7524752887,6.177906214959247
b1092,fabD,COG0331,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3537569.235523355,6.548704948408389
b0149,mrcB,COG0744,N,,,1,15.44424150377654,-1.1204669844670064e-14,15.444241503776553,3537569.235523436,6.548704948408399
b0635,mrdA,COG0768,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233645,6.54870494840839
b3396,mrcA,COG5009,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233645,6.54870494840839
b0084,ftsI,COG0768,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233645,6.54870494840839
b0839,dacC,COG1686,N,,,0,15.44424150377654,15.444241503776476,6.572520305780928e-14,1506478.877324978,6.177963046712651
b2010,dacD,COG1686,N,,,0,15.44424150377654,15.444241503776716,-1.758593271006248e-13,1506478.877324976,6.17796304671265
b3182,dacB,COG2027,N,,,0,15.44424150377654,15.444241503776716,-1.758593271006248e-13,1506478.877324976,6.17796304671265
b0632,dacA,COG1686,N,,,0,15.44424150377654,15.444241503776716,-1.758593271006248e-13,1506478.877324976,6.17796304671265
b2134,pbpG,COG1686,N,,,0,15.44424150377654,15.444241503776716,-1.758593271006248e-13,1506478.877324976,6.17796304671265
b2328,mepA,COG3770,N,,,0,15.44424150377654,15.444241503776716,-1.758593271006248e-13,1506478.877324976,6.17796304671265
b3236,mdh,COG0039,N,,,0,15.44424150377654,15.290567517000948,0.1536739867755923,1507592.9583836538,6.178284100293709
b2210,mqo,COG0579,N,,,0,15.44424150377654,15.444241503776569,-2.8421709430404014e-14,1506478.8772775314,6.177963046698973
b1479,sfcA,COG0281,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b2463,maeB,COG0280,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b2515,ispG,COG0821,E,E,u,1,15.44424150377654,-6.200823220252282e-16,15.44424150377654,3537569.2355233515,6.548704948408388
b2746,ispF,COG0245,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233524,6.548704948408388
b4120,melB,COG2211,N,,,0,15.44424150377654,15.4442415037765,3.907985046680551e-14,1506478.877277531,6.177963046698973
b2747,ispD,COG1211,E,E,u,1,15.44424150377654,-1.2290488578258155e-14,15.444241503776553,3537569.235523353,6.548704948408388
b2942,metK,COG0192,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3537569.235523356,6.548704948408389
b0199,metN,COG1135,N,,,0,15.44424150377654,15.444241503776444,9.769962616701379e-14,1506478.8772775317,6.177963046698973
b0197,metQ,COG1464,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b0198,metI,COG2011,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b4019,metH,COG0646,N,,,1,15.44424150377654,8.832439884439979e-15,15.444241503776531,3537569.235523354,6.548704948408389
b3829,metE,COG0620,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233524,6.548704948408388
b4219,msrA,COG0225,N,,,0,15.44424150377654,15.444241503776547,-7.105427357601002e-15,1506478.8772775307,6.177963046698973
b1778,yeaA,COG0229,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b2114,metG,COG0143,E,N,N,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b4242,mgtA,COG0474,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b0963,mgsA,COG1803,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b0403,malZ,COG0366,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b2963,mltC,COG0741,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b2558,yfhD,COG4623,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b2813,mltA,COG2821,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b2701,mltB,COG2951,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b1193,emtA,COG0741,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b2917,yliK,COG1884,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b3599,mtlA,COG2213,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b4322,uxuA,COG1312,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b0784,moaD,COG1977,N,,,1,15.44424150377654,-2.837966371792948e-15,15.444241503776544,3537569.235523354,6.548704948408389
b3633,kdtA,COG1519,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233496,6.548704948408388
b3917,sbp,COG1613,N,,,1,15.44424150377654,-7.091696290230058e-15,15.444241503776547,3537569.2355233543,6.548704948408389
b0763,modA,COG0725,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233505,6.548704948408388
b0765,modC,COG4148,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233505,6.548704948408388
b2425,cysP,COG4150,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233505,6.548704948408388
b2422,cysA,COG1118,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233505,6.548704948408388
b0764,modB,COG4149,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233505,6.548704948408388
b2424,cysU,COG0555,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233505,6.548704948408388
b2877,ygfJ,COG2068,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1506478.8772775317,6.177963046698973
b0134,panB,COG0413,N,,,1,15.44424150377654,-1.2290488578258155e-14,15.444241503776553,3537569.235523353,6.548704948408388
b0009,mog,COG0521,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.235523365,6.54870494840839
b2519,pbpC,COG4953,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233496,6.548704948408388
b1069,mviN,COG0728,E,u,u,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233645,6.54870494840839
b0785,moaE,COG0314,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233645,6.54870494840839
b0826,moeB,COG0476,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233463,6.548704948408388
b1008,ycdI,COG0778,N,,,0,15.44424150377654,15.444241503776649,-1.0658141036401505e-13,1506478.8772775305,6.177963046698973
b0529,folD,COG0190,E,N,u,0,15.44424150377654,15.361250972213847,0.0829905315626913,1526837.5335967334,6.183792827484547
b3941,metF,COG0685,N,,,1,15.44424150377654,2.156031037385806e-14,15.44424150377652,3537569.2355233687,6.548704948408391
b1059,solA,COG0665,N,,,0,15.44424150377654,15.444241503776665,-1.2434497875801753e-13,1506478.877277529,6.177963046698972
b2411,ligA,COG0272,E,E,u,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b1109,ndh,COG1252,N,,,0,15.44424150377654,15.444241503776627,-8.704148513061227e-14,1506478.8772775307,6.177963046698973
b2284,nuoF,COG1894,N,,,0,15.44424150377654,15.220138303521225,0.2241032002553176,1513243.9868352625,6.179908956835736
b2280,nuoJ,COG0839,N,,,0,15.44424150377654,15.22013830352103,0.2241032002555112,1513243.9868352632,6.179908956835736
b2282,nuoH,COG1005,N,,,0,15.44424150377654,15.22013830352103,0.2241032002555112,1513243.9868352632,6.179908956835736
b2277,nuoM,COG1008,N,,,0,15.44424150377654,15.22013830352103,0.2241032002555112,1513243.9868352632,6.179908956835736
b2287,nuoB,COG0377,N,,,0,15.44424150377654,15.22013830352103,0.2241032002555112,1513243.9868352632,6.179908956835736
b2276,nuoN,COG1007,N,,,0,15.44424150377654,15.22013830352103,0.2241032002555112,1513243.9868352632,6.179908956835736
b2278,nuoL,COG1009,N,,,0,15.44424150377654,15.22013830352103,0.2241032002555112,1513243.9868352632,6.179908956835736
b2286,nuoC,COG0649,N,,,0,15.44424150377654,15.22013830352103,0.2241032002555112,1513243.9868352632,6.179908956835736
b2279,nuoK,COG0713,N,,,0,15.44424150377654,15.22013830352103,0.2241032002555112,1513243.9868352632,6.179908956835736
b2285,nuoE,COG1905,N,,,0,15.44424150377654,15.22013830352103,0.2241032002555112,1513243.9868352632,6.179908956835736
b2281,nuoI,COG1143,N,,,0,15.44424150377654,15.22013830352103,0.2241032002555112,1513243.9868352632,6.179908956835736
b2615,yfjB,COG0061,E,u,u,1,15.44424150377654,1.1772580731615637e-15,15.44424150377654,3502225.411150778,6.544344094822387
b3028,mdaB,COG2249,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1506478.8772775317,6.177963046698973
b1740,nadE,COG0171,E,E,u,1,15.44424150377654,-4.9295117296037097e-11,15.444241503825836,3537569.235531521,6.548704948409391
b1602,pntB,COG1282,N,,,0,15.44424150377654,15.44424150377647,7.105427357601003e-14,1506478.8772775314,6.177963046698973
b1603,pntA,COG3288,N,,,0,15.44424150377654,15.444241503776754,-2.131628207280301e-13,1506478.8772775296,6.177963046698972
b3962,sthA,COG1249,N,,,0,15.44424150377654,15.444241503776754,-2.131628207280301e-13,1506478.8772775296,6.177963046698972
b0931,pncB,COG1488,N,,,0,15.44424150377654,15.444241503776754,-2.131628207280301e-13,1506478.8772775296,6.177963046698972
b1186,nhaB,COG3067,N,,,0,15.44424150377654,15.444241503776754,-2.131628207280301e-13,1506478.8772775296,6.177963046698972
b0019,nhaA,COG3004,N,,,0,15.44424150377654,15.444241503776754,-2.131628207280301e-13,1506478.8772775296,6.177963046698972
b2518,ndk,COG0105,N,,,1,15.44424150377654,4.82218693840303e-15,15.444241503776537,3537569.235523488,6.548704948408405
b0451,amtB,COG0004,N,,,1,15.44424150377654,-8.914870884719232e-13,15.444241503777432,4328918.536445314,6.636379413139291
b2711,norW,COG0446,N,,,0,15.44424150377654,15.444241503776947,-4.067857162226574e-13,1502954.2600263609,6.176945763740318
b2710,norV,COG0426,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b3477,nikB,COG0601,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b3476,nikA,COG0747,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
