tau,beta,D,L,structure,mdl,sse,nll,bic_penalty,scale,kappa_V_uncalibrated,kappa_V_calibrated,abs_err_calibrated,abs_err_uncalibrated
1.0,1.0,0.2,16,kmeans,-511.6409610748107,61.45636368071527,-524.0701772716551,12.429216196844383,0.5752120100356439,0.1960387117239776,0.11276382141554732,0.20793158764247005,0.12465669733403975
1.0,1.0,0.2,32,uniform,-508.0163429834818,62.35387764006453,-520.4455591803262,12.429216196844383,0.4815945384288635,0.1761994068579782,0.08485667201720754,0.23583873704080982,0.14449600220003916
1.0,1.0,0.2,32,kmeans,-511.6409610748107,61.45636368071527,-524.0701772716551,12.429216196844383,0.5752120100356439,0.1960387117239776,0.11276382141554732,0.20793158764247005,0.12465669733403975
1.0,1.0,0.5,4,uniform,-617.4473912075197,40.24966451473969,-629.8766074043641,12.429216196844383,1.0892934773269611,0.1563512669238504,0.1703124152319569,0.15038299382606046,0.16434414213416695
1.0,1.0,0.5,4,kmeans,-624.4116545432786,39.14390063159871,-636.840870740123,12.429216196844383,1.2664577355099242,0.1520122136228619,0.19251704383466056,0.1281783652233568,0.16868319543515545
1.0,1.0,0.5,8,uniform,-570.0201991746347,48.657717878623146,-582.4494153714792,12.429216196844383,0.7998374031636457,0.1782236365442294,0.14254993063591787,0.1781454784220995,0.14247177251378795
1.0,1.0,0.5,8,kmeans,-576.0882170421801,47.49091195421751,-588.5174332390245,12.429216196844383,0.9486541640207347,0.17316699838074767,0.16427559408486808,0.15641981497314927,0.14752841067726968
1.0,1.0,0.5,16,uniform,-570.0201991746347,48.657717878623146,-582.4494153714792,12.429216196844383,0.7998374031636457,0.1782236365442294,0.14254993063591787,0.1781454784220995,0.14247177251378795
1.0,1.0,0.5,16,kmeans,-576.0882170421801,47.49091195421751,-588.5174332390245,12.429216196844383,0.9486541640207347,0.17316699838074767,0.16427559408486808,0.15641981497314927,0.14752841067726968
1.0,1.0,0.5,32,uniform,-570.0201991746347,48.657717878623146,-582.4494153714792,12.429216196844383,0.7998374031636457,0.1782236365442294,0.14254993063591787,0.1781454784220995,0.14247177251378795
1.0,1.0,0.5,32,kmeans,-576.0882170421801,47.49091195421751,-588.5174332390245,12.429216196844383,0.9486541640207347,0.17316699838074767,0.16427559408486808,0.15641981497314927,0.14752841067726968
1.0,5.0,0.02,4,uniform,-397.96966216440615,96.83539564850864,-410.3988783612505,12.429216196844383,-0.03475843484842945,0.05565616743685484,-0.0019345212697671997,0.32262993032778453,0.2650392416211625
1.0,5.0,0.02,4,kmeans,-414.3641366558466,90.68887450295044,-426.793352852691,12.429216196844383,0.135438304146588,0.04930965255189158,0.0066784157196856705,0.31401699333833166,0.2713857565061258
1.0,5.0,0.02,8,uniform,-392.54334808510697,98.96020912299778,-404.97256428195135,12.429216196844383,-0.08737922305272193,0.13325895976375374,-0.011644064368970735,0.3323394734269881,0.18743644929426362
1.0,5.0,0.02,8,kmeans,-404.6311654952347,94.28919214286312,-417.0603816920791,12.429216196844383,0.0312556063818621,0.02085601565632111,-0.000651867416047926,0.3213472764740653,0.29983939340169624
1.0,5.0,0.02,16,uniform,-392.54334808510697,98.96020912299778,-404.97256428195135,12.429216196844383,-0.08737922305272193,0.13325895976375374,-0.011644064368970735,0.3323394734269881,0.18743644929426362
1.0,5.0,0.02,16,kmeans,-404.6311654952347,94.28919214286312,-417.0603816920791,12.429216196844383,0.0312556063818621,0.02085601565632111,-0.000651867416047926,0.3213472764740653,0.29983939340169624
1.0,5.0,0.02,32,uniform,-392.54334808510697,98.96020912299778,-404.97256428195135,12.429216196844383,-0.08737922305272193,0.13325895976375374,-0.011644064368970735,0.3323394734269881,0.18743644929426362
1.0,5.0,0.02,32,kmeans,-404.6311654952347,94.28919214286312,-417.0603816920791,12.429216196844383,0.0312556063818621,0.02085601565632111,-0.000651867416047926,0.3213472764740653,0.29983939340169624
1.0,5.0,0.05,4,uniform,-401.66994401486676,95.41267750992311,-414.09916021171114,12.429216196844383,-0.01136256972631837,0.04275762073615446,-0.0004858364469460312,0.3211812455049634,0.2779377883218629
1.0,5.0,0.05,4,kmeans,-418.17090648064374,89.31840839740264,-430.6001226774881,12.429216196844383,0.15913451792478717,0.06658639164625815,0.010596193334978367,0.310099215723039,0.2541090174117592
1.0,5.0,0.05,8,uniform,-393.4975431600034,98.58321964703407,-405.92675935684775,12.429216196844383,-0.07184998168163727,0.11825527416922885,-0.008496639282816085,0.32919204834083343,0.2024401348887885
1.0,5.0,0.05,8,kmeans,-405.8909443313189,93.81525314744191,-418.3201605281633,12.429216196844383,0.049364838508748204,0.0007789313029684095,3.845181798044436e-05,0.3206569572400369,0.31991647775504894
1.0,5.0,0.05,16,uniform,-393.4975431600034,98.58321964703407,-405.92675935684775,12.429216196844383,-0.07184998168163727,0.11825527416922885,-0.008496639282816085,0.32919204834083343,0.2024401348887885
1.0,5.0,0.05,16,kmeans,-405.8909443313189,93.81525314744191,-418.3201605281633,12.429216196844383,0.049364838508748204,0.0007789313029684095,3.845181798044436e-05,0.3206569572400369,0.31991647775504894
1.0,5.0,0.05,32,uniform,-393.4975431600034,98.58321964703407,-405.92675935684775,12.429216196844383,-0.07184998168163727,0.11825527416922885,-0.008496639282816085,0.32919204834083343,0.2024401348887885
1.0,5.0,0.05,32,kmeans,-405.8909443313189,93.81525314744191,-418.3201605281633,12.429216196844383,0.049364838508748204,0.0007789313029684095,3.845181798044436e-05,0.3206569572400369,0.31991647775504894
1.0,5.0,0.1,4,uniform,-409.88102521094163,92.32981690989271,-422.310241407786,12.429216196844383,0.03175588996798346,0.019291400149995547,-0.0006126155804915982,0.32130802463850894,0.3014040089080218
1.0,5.0,0.1,4,kmeans,-426.41543591039846,86.4208952712141,-438.84465210724284,12.429216196844383,0.20143770967023886,0.09765196834382187,0.019670788847970144,0.3010246202100472,0.2230434407141955
1.0,5.0,0.1,8,uniform,-396.6097096581859,97.3635971599382,-409.0389258550303,12.429216196844383,-0.04224236240307975,0.08954880072637735,-0.003782752893044803,0.32447816195106216,0.23114660833164002
1.0,5.0,0.1,8,kmeans,-409.5079097720389,92.46771851136982,-421.93712596888327,12.429216196844383,0.08272233511938148,0.03966656577339097,0.0032813109469414354,0.3174140981110759,0.2810288432846264
1.0,5.0,0.1,16,uniform,-396.6097096581859,97.3635971599382,-409.0389258550303,12.429216196844383,-0.04224236240307975,0.08954880072637735,-0.003782752893044803,0.32447816195106216,0.23114660833164002
1.0,5.0,0.1,16,kmeans,-409.5079097720389,92.46771851136982,-421.93712596888327,12.429216196844383,0.08272233511938148,0.03966656577339097,0.0032813109469414354,0.3174140981110759,0.2810288432846264
1.0,5.0,0.1,32,uniform,-396.6097096581859,97.3635971599382,-409.0389258550303,12.429216196844383,-0.04224236240307975,0.08954880072637735,-0.003782752893044803,0.32447816195106216,0.23114660833164002
1.0,5.0,0.1,32,kmeans,-409.5079097720389,92.46771851136982,-421.93712596888327,12.429216196844383,0.08272233511938148,0.03966656577339097,0.0032813109469414354,0.3174140981110759,0.2810288432846264
1.0,5.0,0.2,4,uniform,-435.72835352031876,83.26079744984035,-448.15756971716314,12.429216196844383,0.13447059031919575,0.03820984221676408,0.005138100038891593,0.31555730901912576,0.28248556684125325
1.0,5.0,0.2,4,kmeans,-450.55112520757876,78.46767313681156,-462.98034140442314,12.429216196844383,0.2895638768795431,0.16371520741470152,0.04740601016313949,0.27328939889487786,0.15698020164331583
1.0,5.0,0.2,8,uniform,-410.4758054765772,92.11041419408062,-422.9050216734216,12.429216196844383,0.030786368933770767,0.018787697578027576,-0.0005784049890532685,0.3212738140470706,0.3019077114799898
1.0,5.0,0.2,8,kmeans,-423.7219122410674,87.35703615857412,-436.1511284379118,12.429216196844383,0.15739353757184602,0.1245045111310001,0.019596205450561385,0.30109920360745596,0.19619089792701727
1.0,5.0,0.2,16,uniform,-410.4758054765772,92.11041419408062,-422.9050216734216,12.429216196844383,0.030786368933770767,0.018787697578027576,-0.0005784049890532685,0.3212738140470706,0.3019077114799898
1.0,5.0,0.2,16,kmeans,-423.7219122410674,87.35703615857412,-436.1511284379118,12.429216196844383,0.15739353757184602,0.1245045111310001,0.019596205450561385,0.30109920360745596,0.19619089792701727
1.0,5.0,0.2,32,uniform,-410.4758054765772,92.11041419408062,-422.9050216734216,12.429216196844383,0.030786368933770767,0.018787697578027576,-0.0005784049890532685,0.3212738140470706,0.3019077114799898
1.0,5.0,0.2,32,kmeans,-423.7219122410674,87.35703615857412,-436.1511284379118,12.429216196844383,0.15739353757184602,0.1245045111310001,0.019596205450561385,0.30109920360745596,0.19619089792701727
1.0,5.0,0.5,4,uniform,-559.3377414233005,50.78191401832379,-571.7669576201449,12.429216196844383,0.4545084814155682,0.2326215710421385,0.10572847699886607,0.2149669320591513,0.08807383801587887
1.0,5.0,0.5,4,kmeans,-562.2470793374737,50.194372372242945,-574.6762955343181,12.429216196844383,0.5119398401430856,0.3144959581166796,0.16100301052389948,0.15969239853411787,0.006199450941337781
1.0,5.0,0.5,8,uniform,-513.6771296150858,60.95785447666636,-526.1063458119303,12.429216196844383,0.3010334982688778,0.24614009936505976,0.07409641517611314,0.2465989938819042,0.0745553096929576
1.0,5.0,0.5,8,kmeans,-518.4376983637338,59.808060340223946,-530.8669145605783,12.429216196844383,0.3675289429871088,0.3477252635509478,0.12779909856279367,0.19289631049522368,0.02702985449293044
1.0,5.0,0.5,16,uniform,-513.6771296150858,60.95785447666636,-526.1063458119303,12.429216196844383,0.3010334982688778,0.24614009936505976,0.07409641517611314,0.2465989938819042,0.0745553096929576
1.0,5.0,0.5,16,kmeans,-518.4376983637338,59.808060340223946,-530.8669145605783,12.429216196844383,0.3675289429871088,0.3477252635509478,0.12779909856279367,0.19289631049522368,0.02702985449293044
1.0,5.0,0.5,32,uniform,-513.6771296150858,60.95785447666636,-526.1063458119303,12.429216196844383,0.3010334982688778,0.24614009936505976,0.07409641517611314,0.2465989938819042,0.0745553096929576
1.0,5.0,0.5,32,kmeans,-518.4376983637338,59.808060340223946,-530.8669145605783,12.429216196844383,0.3675289429871088,0.3477252635509478,0.12779909856279367,0.19289631049522368,0.02702985449293044
1.0,10.0,0.02,4,uniform,-390.3020145129793,99.85140946419689,-402.7312307098237,12.429216196844383,-0.15493886272775018,0.12929585250398526,-0.020032952342382407,0.34072836140039975,0.1913995565540321
1.0,10.0,0.02,4,kmeans,-403.64202750206016,94.66299122215412,-416.07124369890454,12.429216196844383,-0.0074054814805855585,0.06601346284624608,-0.0004888614765771982,0.32118427053459453,0.25468194621177126
1.0,10.0,0.02,8,uniform,-398.038014989041,96.80892337631371,-410.4672311858854,12.429216196844383,-0.16472996545023721,0.21399957470734,-0.035252142547905575,0.35594755160592295,0.10669583435067737
1.0,10.0,0.02,8,kmeans,-407.70896106371043,93.1354969594073,-420.1381772605548,12.429216196844383,-0.06779759043372571,0.15876566696603794,-0.010763929663900737,0.3314593387219181,0.1619297420919794
1.0,10.0,0.02,16,uniform,-398.038014989041,96.80892337631371,-410.4672311858854,12.429216196844383,-0.16472996545023721,0.21399957470734,-0.035252142547905575,0.35594755160592295,0.10669583435067737
1.0,10.0,0.02,16,kmeans,-407.70896106371043,93.1354969594073,-420.1381772605548,12.429216196844383,-0.06779759043372571,0.15876566696603794,-0.010763929663900737,0.3314593387219181,0.1619297420919794
1.0,10.0,0.02,32,uniform,-398.038014989041,96.80892337631371,-410.4672311858854,12.429216196844383,-0.16472996545023721,0.21399957470734,-0.035252142547905575,0.35594755160592295,0.10669583435067737
1.0,10.0,0.02,32,kmeans,-407.70896106371043,93.1354969594073,-420.1381772605548,12.429216196844383,-0.06779759043372571,0.15876566696603794,-0.010763929663900737,0.3314593387219181,0.1619297420919794
1.0,10.0,0.05,4,uniform,-389.96447263610906,99.98631664598489,-402.39368883295344,12.429216196844383,-0.13993164919158416,0.12298886556234226,-0.017210034790340584,0.33790544384835797,0.1977065434956751
1.0,10.0,0.05,4,kmeans,-403.823067062198,94.59446505187508,-416.2522832590424,12.429216196844383,0.011631630973828746,0.051744826756216014,-0.0006018767296330046,0.3212972857876504,0.26895058230180136
1.0,10.0,0.05,8,uniform,-396.48486678229256,97.41222990773907,-408.91408297913694,12.429216196844383,-0.15557577041639797,0.20871542080962974,-0.03247106239024085,0.3531664714482582,0.11197998824838762
1.0,10.0,0.05,8,kmeans,-406.3288213565689,93.65107878988545,-418.75803755341326,12.429216196844383,-0.055955274656300055,0.14277096036548775,-0.007988788300194597,0.32868419735821197,0.1779244486925296
1.0,10.0,0.05,16,uniform,-396.48486678229256,97.41222990773907,-408.91408297913694,12.429216196844383,-0.15557577041639797,0.20871542080962974,-0.03247106239024085,0.3531664714482582,0.11197998824838762
1.0,10.0,0.05,16,kmeans,-406.3288213565689,93.65107878988545,-418.75803755341326,12.429216196844383,-0.055955274656300055,0.14277096036548775,-0.007988788300194597,0.32868419735821197,0.1779244486925296
1.0,10.0,0.05,32,uniform,-396.48486678229256,97.41222990773907,-408.91408297913694,12.429216196844383,-0.15557577041639797,0.20871542080962974,-0.03247106239024085,0.3531664714482582,0.11197998824838762
1.0,10.0,0.05,32,kmeans,-406.3288213565689,93.65107878988545,-418.75803755341326,12.429216196844383,-0.055955274656300055,0.14277096036548775,-0.007988788300194597,0.32868419735821197,0.1779244486925296
1.0,10.0,0.1,4,uniform,-390.1279018737684,99.92097525567543,-402.5571180706128,12.429216196844383,-0.11209712976757728,0.1117260014891813,-0.012524164087345288,0.33321957314536266,0.20896940756883606
1.0,10.0,0.1,4,kmeans,-405.3659562468533,94.01246770573043,-417.79517244369765,12.429216196844383,0.04951755634308161,0.022682478836469355,-0.0011231809237856275,0.32181858998180296,0.298012930221548
1.0,10.0,0.1,8,uniform,-393.982005602718,98.39236516081648,-406.4112217995624,12.429216196844383,-0.13786755736918913,0.1969697377542372,-0.027155736619826436,0.3478511456778438,0.12372567130378015
1.0,10.0,0.1,8,kmeans,-404.45408711609497,94.35600211053202,-416.88330331293935,12.429216196844383,-0.03208220635912101,0.11164043063239865,-0.003581671333569748,0.3242770803915871,0.2090549784256187
1.0,10.0,0.1,16,uniform,-393.982005602718,98.39236516081648,-406.4112217995624,12.429216196844383,-0.13786755736918913,0.1969697377542372,-0.027155736619826436,0.3478511456778438,0.12372567130378015
1.0,10.0,0.1,16,kmeans,-404.45408711609497,94.35600211053202,-416.88330331293935,12.429216196844383,-0.03208220635912101,0.11164043063239865,-0.003581671333569748,0.3242770803915871,0.2090549784256187
1.0,10.0,0.1,32,uniform,-393.982005602718,98.39236516081648,-406.4112217995624,12.429216196844383,-0.13786755736918913,0.1969697377542372,-0.027155736619826436,0.3478511456778438,0.12372567130378015
1.0,10.0,0.1,32,kmeans,-404.45408711609497,94.35600211053202,-416.88330331293935,12.429216196844383,-0.03208220635912101,0.11164043063239865,-0.003581671333569748,0.3242770803915871,0.2090549784256187
1.0,10.0,0.2,4,uniform,-397.3882398171503,97.0608667869406,-409.8174560139947,12.429216196844383,-0.03613413713543537,0.07223004496892389,-0.0026099703502057594,0.3233053794082231,0.24846536408909348
1.0,10.0,0.2,4,kmeans,-415.5599950974237,90.25610616295671,-427.9892112942681,12.429216196844383,0.14233319244748108,0.0487204882785826,0.006934542634290743,0.31376086642372664,0.27197492077943475
1.0,10.0,0.2,8,uniform,-391.7352232075525,99.2806155282994,-404.1644394043969,12.429216196844383,-0.09211390362059221,0.15934140860279655,-0.014677559154807404,0.33537296821282475,0.1613540004552208
1.0,10.0,0.2,8,kmeans,-404.5505715105401,94.31959360978443,-416.9797877073845,12.429216196844383,0.030396615320011113,0.0341198150384352,-0.001037126892513245,0.3217325359505306,0.28657559401958216
1.0,10.0,0.2,16,uniform,-391.7352232075525,99.2806155282994,-404.1644394043969,12.429216196844383,-0.09211390362059221,0.15934140860279655,-0.014677559154807404,0.33537296821282475,0.1613540004552208
1.0,10.0,0.2,16,kmeans,-404.5505715105401,94.31959360978443,-416.9797877073845,12.429216196844383,0.030396615320011113,0.0341198150384352,-0.001037126892513245,0.3217325359505306,0.28657559401958216
1.0,10.0,0.2,32,uniform,-391.7352232075525,99.2806155282994,-404.1644394043969,12.429216196844383,-0.09211390362059221,0.15934140860279655,-0.014677559154807404,0.33537296821282475,0.1613540004552208
1.0,10.0,0.2,32,kmeans,-404.5505715105401,94.31959360978443,-416.9797877073845,12.429216196844383,0.030396615320011113,0.0341198150384352,-0.001037126892513245,0.3217325359505306,0.28657559401958216
1.0,10.0,0.5,4,uniform,-511.20642984712305,61.56327540340224,-523.6356460439674,12.429216196844383,0.3211970329213311,0.15288828630239687,0.04910726392875686,0.2715881451292605,0.16780712275562049
1.0,10.0,0.5,4,kmeans,-519.670653930711,59.513823774049264,-532.0998701275554,12.429216196844383,0.42054991572692196,0.29355135209855393,0.12345299638657085,0.1972424126714465,0.027144056959463425
