bnum,gene_name_keio,COG_id,keio_call,PEC,MG_Tn5,y_essential_in_silico_iML1515,b_wt,b_ko,delta_b,kV,log10_kV
b0084,ftsI,COG0768,E,E,u,1,0.9259332133632957,0.0,0.9259332133632957,29286.53071248751,4.466667928128823
b0635,mrdA,COG0768,E,E,u,1,0.9259332133632957,0.0,0.9259332133632957,29286.530712487463,4.466667928128822
b0925,ycbB,COG2989,N,,,0,0.9259332133632957,0.9259332133632164,7.926992395823618e-14,12820.465128913398,4.107903781755034
b1678,ynhG,COG1376,N,,,0,0.9259332133632957,0.9259332133632685,2.7200464103316335e-14,12820.465128913158,4.107903781755026
b0355,frmB,COG0627,N,,,0,0.9259332133632957,0.9259332133632685,2.7200464103316335e-14,12820.465128913158,4.107903781755026
b2154,yeiG,COG0627,N,,,0,0.9259332133632957,0.9259332133632685,2.7200464103316335e-14,12820.465128913158,4.107903781755026
b2893,dsbC,COG1651,N,,,0,0.9259332133632957,0.9259332133632685,2.7200464103316335e-14,12820.465128913158,4.107903781755026
b0604,dsbG,COG1651,N,,,0,0.9259332133632957,0.9259332133632685,2.7200464103316335e-14,12820.465128913158,4.107903781755026
b3930,menA,COG1575,N,,,0,0.9259332133632957,0.9259332133632685,2.7200464103316335e-14,12820.465128913158,4.107903781755026
b3994,thiC,COG0422,N,,,1,0.9259332133632957,2.271176274420015e-16,0.9259332133632955,29286.53071248721,4.466667928128818
b1710,btuE,COG0386,N,,,0,0.9259332133632957,0.9259332133632572,3.852473895449293e-14,12820.46512891327,4.10790378175503
b2480,bcp,COG1225,N,,,0,0.9259332133632957,0.9259332133632685,2.7200464103316335e-14,12820.465128913158,4.107903781755026
b0429,cyoD,COG3125,N,,,0,0.9259332133632957,0.9259332133633233,-2.7644553313166398e-14,27624.50083326686,4.4412944391885025
b0432,cyoA,COG1622,N,,,0,0.9259332133632957,0.9259332133632402,5.551115123125783e-14,27624.500833264217,4.441294439188461
b0430,cyoC,COG1845,N,,,0,0.9259332133632957,0.9259332133632402,5.551115123125783e-14,27624.500833264217,4.441294439188461
b0431,cyoB,COG0843,N,,,0,0.9259332133632957,0.9259332133632402,5.551115123125783e-14,27624.500833264217,4.441294439188461
b0180,fabZ,COG0764,E,E,u,1,0.9259332133632957,0.0,0.9259332133632957,19580.11960219976,4.291815340297392
b2413,cysZ,COG2981,N,,,0,0.9259332133632957,0.9259332133632707,2.4980018054066022e-14,28657.45927283087,4.457237683873535
b3018,plsC,COG0204,E,E,u,1,0.9259332133632957,-4.063968351657087e-16,0.9259332133632961,15958.123351366587,4.2029818177123
b4042,dgkA,COG0818,N,,,0,0.9259332133632957,0.9259332133632253,7.038813976123492e-14,28657.459272829416,4.4572376838735135
b4160,psd,COG0688,E,N,u,1,0.9259332133632957,1.5700911487786414e-16,0.9259332133632956,15958.123351366583,4.2029818177123
b0722,sdhD,COG2142,N,,,0,0.9259332133632957,0.9259332133632577,3.7969627442180354e-14,27941.022000490284,4.44624228728482
b0723,sdhA,COG1053,N,,,0,0.9259332133632957,0.9259332133632452,5.051514762044462e-14,27941.02200048987,4.4462422872848135
b0721,sdhC,COG2009,N,,,0,0.9259332133632957,0.9259332133632452,5.051514762044462e-14,27941.02200048987,4.4462422872848135
b0724,sdhB,COG0479,N,,,0,0.9259332133632957,0.9259332133632452,5.051514762044462e-14,27941.02200048987,4.4462422872848135
b0494,tesA,COG2755,N,,,0,0.9259332133632957,0.9259332133632452,5.051514762044462e-14,27941.02200048987,4.4462422872848135
b0118,acnB,COG1049,N,,,1,0.9259332133632957,2.9011208801099916e-15,0.9259332133632928,17218.601712011598,4.235997880368836
b1276,acnA,COG1048,N,,,1,0.9259332133632957,-4.329959436745402e-16,0.9259332133632961,17218.601712011594,4.235997880368835
b3447,ggt,COG0405,N,,,0,0.9259332133632957,0.9259332133632389,5.684341886080802e-14,31608.5100677378,4.499804024956628
b1990,erfK,COG1376,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b0819,ybiS,COG1376,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b1113,ycfS,COG1376,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b1097,yceG,COG1559,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b2813,mltA,COG2821,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b2701,mltB,COG2951,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b0211,mltD,COG0741,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b2558,yfhD,COG4623,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b1193,emtA,COG0741,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b2963,mltC,COG0741,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b3546,eptB,COG2194,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b2328,mepA,COG3770,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b2134,pbpG,COG1686,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b1655,ydhO,COG0791,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b1856,yebA,COG0739,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b3860,dsbA,COG0526,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b4136,dipZ,COG4232,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b0605,ahpC,COG0450,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b0606,ahpF,COG3634,N,,,0,0.9259332133632957,0.925933213363278,1.765254609153999e-14,31608.51006773894,4.499804024956643
b0221,fadE,COG1960,N,,,0,0.9259332133632957,0.9259332133632775,1.8207657603852567e-14,32806.59653235429,4.515961177539746
b2282,nuoH,COG1005,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2281,nuoI,COG1143,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2276,nuoN,COG1007,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2277,nuoM,COG1008,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2285,nuoE,COG1905,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2284,nuoF,COG1894,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2278,nuoL,COG1009,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2279,nuoK,COG0713,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2280,nuoJ,COG0839,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2287,nuoB,COG0377,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2286,nuoC,COG0649,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b1801,yeaV,COG1292,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b4208,cycA,COG1113,N,,,0,0.9259332133632957,0.9247435385626405,0.0011896748006552382,44862.530102078366,4.651883762746415
b0007,yaaJ,COG1115,N,,,0,0.9259332133632957,0.9259332133633001,-4.440892098500626e-15,44826.60286225881,4.6515358275546586
b2923,argO,COG1279,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b0874,ybjE,COG2431,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b1734,chbF,COG1486,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b2467,yffH,COG0494,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b0404,yajB,COG3124,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b0314,betT,COG1292,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b3370,frlA,COG0531,N,,,0,0.9259332133632957,0.9259332133633009,-5.218048215738236e-15,44826.60286225882,4.6515358275546586
b3040,ygiE,COG0428,N,,,1,0.9259332133632957,0.0,0.9259332133632957,43402.47836113687,4.637514529232208
b3816,corA,COG0598,N,,,1,0.9259332133632957,0.0,0.9259332133632957,43402.478361136884,4.637514529232209
b2373,oxc,COG0028,N,,,0,0.9259332133632957,0.9259332133632913,4.440892098500626e-15,44832.17904320701,4.651589848021311
b4233,mpl,COG0773,N,,,0,0.9259332133632957,0.9259332133632159,7.982503547054876e-14,44832.17904320193,4.6515898480212625
b3196,yrbG,COG0530,N,,,1,0.9259332133632957,0.0,0.9259332133632957,35629.204156253814,4.551806121694054
b2843,kduI,COG3717,N,,,0,0.9259332133632957,0.9259332133632607,3.497202527569243e-14,46256.244562003485,4.665170370496762
b2156,lysP,COG0833,N,,,0,0.9259332133632957,0.9259332133632607,3.497202527569243e-14,46256.244562003485,4.665170370496762
b4130,yjdL,COG3104,N,,,0,0.9259332133632957,0.9259332133632607,3.497202527569243e-14,46256.244562003485,4.665170370496762
b4356,yjiZ,COG0477,N,,,0,0.9259332133632957,0.9259332133632607,3.497202527569243e-14,46256.244562003485,4.665170370496762
b4358,yjjN,COG1063,N,,,0,0.9259332133632957,0.9259332133632607,3.497202527569243e-14,46256.244562003485,4.665170370496762
b3431,glgX,COG1523,N,,,0,0.9259332133632957,0.9259332133632607,3.497202527569243e-14,46256.244562003485,4.665170370496762
b0155,clcA,COG0038,N,,,0,0.9259332133632957,0.9259332133632607,3.497202527569243e-14,46256.19064600403,4.66516986428544
b1378,ydbK,COG0674,N,,,0,0.9259332133632957,0.9259332133633142,-1.8540724511240114e-14,46261.247920499074,4.665217343905345
b0684,fldA,COG0716,E,E,u,1,0.9259332133632957,1.692562891596589e-12,0.9259332133616032,42823.05004105449,4.631677596373319
b2895,fldB,COG0716,N,,,1,0.9259332133632957,0.0,0.9259332133632957,42823.05004105481,4.631677596373323
b0777,bioC,COG0500,N,,,1,0.9259332133632957,0.0,0.9259332133632957,42823.05004105481,4.631677596373323
b3199,yrbK,COG3117,E,E,u,1,0.9259332133632957,0.0,0.9259332133632957,42823.05004105479,4.631677596373322
b0641,rlpB,COG2980,E,N,u,1,0.9259332133632957,0.0,0.9259332133632957,42823.050041054834,4.631677596373323
b3200,yhbN,COG1934,E,u,u,1,0.9259332133632957,0.0,0.9259332133632957,42823.050041054834,4.631677596373323
b3201,yhbG,COG1137,N,,,1,0.9259332133632957,0.0,0.9259332133632957,42823.050041054834,4.631677596373323
b0054,imp,COG1452,E,E,u,1,0.9259332133632957,0.0,0.9259332133632957,42823.050041054834,4.631677596373323
b4261,yjgP,COG0795,E,u,u,1,0.9259332133632957,0.0,0.9259332133632957,42823.050041054834,4.631677596373323
b1535,ydeH,COG2199,N,,,0,0.9259332133632957,0.9259332133632406,5.5067062021407764e-14,46260.84189679615,4.6652135321917525
b1490,yddV,COG2199,N,,,0,0.9259332133632957,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175
b1794,yeaP,COG2199,N,,,0,0.9259332133632957,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175
b1341,ydaM,COG2199,N,,,0,0.9259332133632957,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175
b1025,ycdT,COG2199,N,,,0,0.9259332133632957,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175
b1285,gmr,COG2200,N,,,0,0.9259332133632957,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175
b3525,yhjH,COG2200,N,,,0,0.9259332133632957,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175
b0315,yahA,COG2771,N,,,0,0.9259332133632957,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175
b2503,yfgF,COG2199,N,,,0,0.9259332133632957,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175
b0009,mog,COG0521,N,,,0,0.9259332133632957,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175
b0784,moaD,COG1977,N,,,0,0.9259332133632957,0.9259332133632528,4.285460875053104e-14,46260.84189679585,4.66521353219175
b2470,acrD,COG0841,N,,,0,0.9259332133632957,0.92593321336326,3.574918139293004e-14,46260.729497029664,4.6652124769870555
b0463,acrA,COG0845,N,,,0,0.9259332133632957,0.9259332133633322,-3.652633751016765e-14,46260.72949702818,4.665212476987041
b0462,acrB,COG0841,N,,,0,0.9259332133632957,0.9259332133633322,-3.652633751016765e-14,46260.72949702818,4.665212476987041
b1394,paaG,COG1024,N,,,0,0.9259332133632957,0.9259332133633322,-3.652633751016765e-14,46260.72949702818,4.665212476987041
b1090,plsX,COG0416,N,,,0,0.9259332133632957,0.9259332133633322,-3.652633751016765e-14,46260.72542052574,4.665212438716945
b3059,ygiH,COG0344,N,,,0,0.9259332133632957,0.9259332133632733,2.2426505097428162e-14,46260.72542052694,4.665212438716956
b2529,iscU,COG0822,N,,,0,0.9259332133632957,0.9259332133632733,2.2426505097428162e-14,46260.72542052694,4.665212438716956
b1684,sufA,COG0316,N,,,0,0.9259332133632957,0.925933213363273,2.2648549702353193e-14,46260.83782029308,4.665213493921742
b1682,sufC,COG0396,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b1683,sufB,COG0719,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b1681,sufD,COG0719,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b0827,moeA,COG0303,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b3857,mobA,COG0746,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b3856,mobB,COG1763,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b3058,folB,COG1539,N,,,1,0.9259332133632957,6.572163640335322e-13,0.9259332133626385,43438.2061252728,4.637871881820622
b0709,ybgH,COG3104,N,,,0,0.9259332133632957,0.9259332133631737,1.220135104063047e-13,46260.837820288885,4.665213493921703
b3496,yhiP,COG3104,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b1634,ydgR,COG3104,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b2528,iscA,COG0316,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.72542052732,4.665212438716959
b1679,sufE,COG2166,N,,,0,0.9259332133632957,0.9259332133632712,2.453592884421596e-14,46260.83782029315,4.665213493921743
b0775,bioB,COG0502,N,,,1,0.9259332133632957,0.0,0.9259332133632957,43402.478361136906,4.637514529232209
b1009,rarA,COG0596,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,46260.83782029352,4.665213493921747
b0444,ybaX,COG0603,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b2794,yqcD,COG0780,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b1008,ycdI,COG0778,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b2765,ygcM,COG0720,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b2263,yfbB,COG0596,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b1011,ycdL,COG1335,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b1010,ycdK,COG0251,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b0968,yccX,COG1254,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b2264,menD,COG1165,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b2262,menB,COG0447,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b1686,ydiI,COG2050,N,,,0,0.9259332133632957,0.925933213363293,2.6645352591003757e-15,46260.837820292705,4.665213493921739
b3990,thiH,COG1060,N,,,1,0.9259332133632957,0.0,0.9259332133632957,43402.47836113687,4.637514529232208
b0423,thiI,COG0301,N,,,1,0.9259332133632957,0.0,0.9259332133632957,43402.47836113687,4.637514529232208
b2877,ygfJ,COG2068,N,,,0,0.9259332133632957,0.9259332133632459,4.984901380566953e-14,46260.83782029357,4.665213493921748
b2374,frc,COG1804,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b1389,paaB,COG3460,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b1388,paaA,COG3396,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b1390,paaC,COG3396,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b1391,paaD,COG2151,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b1392,paaE,COG1018,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b1397,paaJ,COG0183,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b1395,paaH,COG1250,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b0785,moaE,COG0314,N,,,0,0.9259332133632957,0.9259332133632533,4.241051954068098e-14,46260.83782029346,4.665213493921746
b3893,fdoH,COG0437,N,,,0,0.9259332133632957,0.9259332133632534,4.2299497238218464e-14,44477.873217995075,4.648144012571944
b3892,fdoI,COG2864,N,,,0,0.9259332133632957,0.9259332133632894,6.328271240363392e-15,44477.8732179948,4.648144012571941
b3894,fdoG,COG0243,N,,,0,0.9259332133632957,0.9259332133632894,6.328271240363392e-15,44477.8732179948,4.648144012571941
b1475,fdnH,COG0437,N,,,0,0.9259332133632957,0.9259332133632894,6.328271240363392e-15,44477.8732179948,4.648144012571941
b1474,fdnG,COG0243,N,,,0,0.9259332133632957,0.9259332133632894,6.328271240363392e-15,44477.8732179948,4.648144012571941
b1476,fdnI,COG2864,N,,,0,0.9259332133632957,0.9259332133632894,6.328271240363392e-15,44477.8732179948,4.648144012571941
b0776,bioF,COG0156,N,,,1,0.9259332133632957,2.5506456560162963e-15,0.9259332133632932,40236.76065110562,4.604623009622963
b3412,bioH,COG0596,N,,,1,0.9259332133632957,0.0,0.9259332133632957,40236.760651105484,4.604623009622961
b2515,ispG,COG0821,E,E,u,1,0.9259332133632957,0.0,0.9259332133632957,40236.76065110548,4.604623009622961
b4238,nrdD,COG1328,N,,,0,0.9259332133632957,0.9259332133632605,3.519406988061746e-14,46271.242040089695,4.665311157246117
b3924,fpr,COG1018,N,,,0,0.9259332133632957,0.9259332133632536,4.207745263329343e-14,46271.24204009,4.66531115724612
b4237,nrdG,COG0602,N,,,0,0.9259332133632957,0.9259332133632536,4.207745263329343e-14,46271.24204009,4.66531115724612
b4209,ytfE,COG2846,N,,,0,0.9259332133632957,0.9259332133632536,4.207745263329343e-14,46271.42756660757,4.665312898564869
b1387,maoC,COG1012,N,,,0,0.9259332133632957,0.9259332133632935,2.220446049250313e-15,46271.427566606784,4.665312898564862
b1393,paaF,COG1024,N,,,0,0.9259332133632957,0.9259332133632935,2.220446049250313e-15,46271.427566606784,4.665312898564862
b0826,moeB,COG0476,N,,,0,0.9259332133632957,0.9259332133632935,2.220446049250313e-15,46271.427566606784,4.665312898564862
b0781,moaA,COG2896,N,,,0,0.9259332133632957,0.9259332133632935,2.220446049250313e-15,46271.427566606784,4.665312898564862
b0783,moaC,COG0315,N,,,0,0.9259332133632957,0.9259332133632935,2.220446049250313e-15,46271.427566606784,4.665312898564862
b0630,lipB,COG0321,N,,,0,0.9259332133632957,0.9259332133632935,2.220446049250313e-15,46271.427566606784,4.665312898564862
b0628,lipA,COG0320,N,,,0,0.9259332133632957,0.9259332133632935,2.220446049250313e-15,46271.427566606784,4.665312898564862
b4386,lplA,COG0095,N,,,0,0.9259332133632957,0.9259332133632935,2.220446049250313e-15,46271.427566606784,4.665312898564862
b2917,yliK,COG1884,N,,,0,0.9259332133632957,0.9259332133632935,2.220446049250313e-15,46271.427566606784,4.665312898564862
b4129,lysU,COG1190,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b3722,bglF,COG1263,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b3882,yihU,COG2084,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b1600,mdtJ,COG2076,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b1599,mdtI,COG2076,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b2660,ygaF,COG0579,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b4167,yjeF,COG0063,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b3070,yqjH,COG2375,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b4297,yjhG,COG0129,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b0269,yagF,COG0129,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b0268,yagE,COG0329,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b3715,yieH,COG0637,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b0516,allC,COG0624,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b0515,ylbA,COG3257,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b1617,uidA,COG3250,N,,,0,0.9259332133632957,0.9259332133632927,2.9976021664879227e-15,46270.97057746769,4.665308609333863
b1771,ydjG,COG0667,N,,,0,0.9259332133632957,0.9259332133632382,5.750955267558311e-14,45801.71359538651,4.660881726717816
b2907,ubiH,COG0654,N,,,0,0.9259332133632957,0.9259332133632382,5.750955267558311e-14,45801.71359538651,4.660881726717816
b0543,emrE,COG2076,N,,,0,0.9259332133632957,0.9259332133632382,5.750955267558311e-14,45801.71359538651,4.660881726717816
b1601,ydgG,COG0628,N,,,0,0.9259332133632957,0.9259332133632382,5.750955267558311e-14,45801.71359538651,4.660881726717816
b0624,crcB,COG0239,N,,,0,0.9259332133632957,0.9259332133632382,5.750955267558311e-14,45801.71359538651,4.660881726717816
b3881,yihT,COG3684,N,,,0,0.9259332133632957,0.9259332133632382,5.750955267558311e-14,45801.71359538651,4.660881726717816
b2371,yfdE,COG1804,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b2302,yfcG,COG0625,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b1619,hdhA,COG1028,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b4337,yjiO,COG0477,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b1337,abgB,COG1473,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b1336,abgT,COG2978,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b1430,tehB,COG0500,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b1396,paaI,COG2050,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b0578,nfnB,COG0778,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b3253,yhdH,COG0604,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b1022,ycdQ,COG1215,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b1733,chbG,COG3394,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b4266,idnO,COG1028,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45800.671377119594,4.660871844231844
b3493,pitA,COG0306,N,,,0,0.9259332133632957,0.9259332133632482,4.75175454539567e-14,45632.83613621773,4.65927746154128
b2987,pitB,COG0306,N,,,0,0.9259332133632957,0.9259332133632623,3.341771304121721e-14,45632.83613621741,4.6592774615412775
b0401,brnQ,COG1114,N,,,0,0.9259332133632957,0.9259332133632623,3.341771304121721e-14,45632.83613621741,4.6592774615412775
b4141,yjeH,COG0531,N,,,0,0.9259332133632957,0.9259332133632623,3.341771304121721e-14,45632.83613621741,4.6592774615412775
b1798,yeaS,COG1280,N,,,0,0.9259332133632957,0.9259332133632623,3.341771304121721e-14,45632.83613621741,4.6592774615412775
b3662,yicM,COG2814,N,,,0,0.9259332133632957,0.9259332133632623,3.341771304121721e-14,45632.83613621741,4.6592774615412775
b1592,clcB,COG0038,N,,,0,0.9259332133632957,0.9259332133632623,3.341771304121721e-14,45632.87554002001,4.65927783655296
b2842,kduD,COG1028,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4020,yjbB,COG1283,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b1985,yeeO,COG0534,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b1516,lsrB,COG1879,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b1514,lsrC,COG1172,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
