t,growth,D1,D2,event,event_S,event_B,theta_deg
8.048192771,0.7007876062,2.698120335,6.930866985e-11,0,0,0,0
8.084337349,0.7040507471,2.698120335,3.504517672e-11,0,0,0,0
8.120481928,0.707313888,2.698120335,9.682512218e-11,0,0,0,0
8.156626506,0.7105770289,2.698120335,1.128406488e-10,0,0,0,0
8.192771084,0.7138401697,2.698120335,5.189771986e-11,0,0,0,1.20741827e-06
8.228915663,0.7171033106,2.698120335,2.050943928e-11,0,0,0,1.20741827e-06
8.265060241,0.7203664515,2.698120335,1.972748857e-10,0,0,0,0
8.301204819,0.7236295924,2.698120336,1.716819464e-10,0,0,0,0
8.337349398,0.7268927333,2.698120335,2.304207814e-10,0,0,0,0
8.373493976,0.7301558742,2.698120335,3.163829724e-10,0,0,0,0
8.409638554,0.7334190151,2.698120336,7.513422496e-11,0,0,0,0
8.445783133,0.736682156,2.698120335,1.868178971e-10,0,0,0,0
8.481927711,0.7399452969,2.698120335,2.345853228e-11,0,0,0,0
8.518072289,0.7432084378,2.698120335,6.852660339e-11,0,0,0,0
8.554216867,0.7464715787,2.698120335,9.505754096e-11,0,0,0,0
8.590361446,0.7497347196,2.698120335,1.055172463e-10,0,0,0,0
8.626506024,0.7529978605,2.698120336,1.144951588e-10,0,0,0,0
8.662650602,0.7562610014,2.698120335,2.107673147e-10,0,0,0,0
8.698795181,0.7595241423,2.698120335,1.529739158e-10,0,0,0,0
8.734939759,0.7627872832,2.698120336,2.176320465e-10,0,0,0,0
8.771084337,0.766050424,2.698120335,1.989024237e-10,0,0,0,0
8.807228916,0.7693135649,2.698120335,2.18878132e-10,0,0,0,0
8.843373494,0.7725767058,2.698120335,1.862595598e-10,0,0,0,0
8.879518072,0.7758398467,2.698120335,3.377684829e-11,0,0,0,0
8.915662651,0.7791029876,2.698120335,2.246856523e-10,0,0,0,0
8.951807229,0.7823661285,2.698120335,1.059717871e-10,0,0,0,0
8.987951807,0.7856292694,2.698120335,8.116189307e-11,0,0,0,0
9.024096386,0.7888924103,2.698120335,2.200488056e-10,0,0,0,0
9.060240964,0.7921555512,2.698120336,1.977027597e-10,0,0,0,1.20741827e-06
9.096385542,0.7954186921,2.698120335,2.441187557e-10,0,0,0,0
9.13253012,0.798681833,2.698120335,6.550258281e-11,0,0,0,0
9.168674699,0.8019449739,2.698120335,1.050301573e-10,0,0,0,0
9.204819277,0.8052081148,2.698120335,4.990766402e-11,0,0,0,1.20741827e-06
9.240963855,0.8084712557,2.698120335,1.346389737e-10,0,0,0,0
9.277108434,0.8117343966,2.698120335,6.969093095e-11,0,0,0,1.20741827e-06
9.313253012,0.8149975374,2.698120335,1.708110402e-10,0,0,0,1.20741827e-06
9.34939759,0.8182606783,2.698120335,2.129503865e-10,0,0,0,1.20741827e-06
9.385542169,0.8215238192,2.698120335,6.627094892e-11,0,0,0,1.20741827e-06
9.421686747,0.8247869601,2.698120335,9.279563319e-11,0,0,0,0
9.457831325,0.828050101,2.698120335,1.801098417e-11,0,0,0,0
9.493975904,0.8313132419,2.698120335,1.431432389e-10,0,0,0,0
9.530120482,0.8345763828,2.698120335,1.149568318e-10,0,0,0,1.20741827e-06
9.56626506,0.8378395237,2.698120335,9.999907171e-11,0,0,0,0
9.602409639,0.8411026646,2.698120335,1.264907843e-10,0,0,0,0
9.638554217,0.8443658055,2.698120335,1.070183026e-10,0,0,0,0
9.674698795,0.8476289464,2.698120335,9.426656486e-11,0,0,0,0
9.710843373,0.8508920873,2.698120335,8.800814988e-11,0,0,0,1.20741827e-06
9.746987952,0.8541552282,2.698120335,7.947762953e-11,0,0,0,0
9.78313253,0.8574183691,2.698120335,2.003685514e-10,0,0,0,0
9.819277108,0.86068151,2.698120335,2.991667531e-10,0,0,0,1.20741827e-06
9.855421687,0.8639446509,2.698120335,1.715603944e-10,0,0,0,0
9.891566265,0.8672077917,2.698120335,1.050832253e-10,0,0,0,0
9.927710843,0.8704709326,2.698120335,9.276506306e-11,0,0,0,0
9.963855422,0.8737340735,2.698120335,1.175004232e-10,0,0,0,0
10,0.8769972144,nan,nan,0,0,0,nan
