t,growth,D1,D2,event,event_S,event_B,theta_deg
7.036144578,0.6873387008,2.485102607,3.836890516e-11,0,0,0,0
7.072289157,0.6909366656,2.485102607,1.998443481e-11,0,0,0,0
7.108433735,0.6945346304,2.485102607,2.337960488e-11,0,0,0,0
7.144578313,0.6981325951,2.485102607,6.940529724e-12,0,0,0,0
7.180722892,0.7017305599,2.485102607,2.169419601e-11,0,0,0,0
7.21686747,0.7053285247,2.485102607,7.554367724e-12,0,0,0,0
7.253012048,0.7089264895,2.485102607,1.154303737e-11,0,0,0,0
7.289156627,0.7125244543,2.485102607,4.194335446e-11,0,0,0,0
7.325301205,0.716122419,2.485102607,2.064397545e-11,0,0,0,0
7.361445783,0.7197203838,2.485102607,2.165800534e-12,0,0,0,8.537736463e-07
7.397590361,0.7233183486,2.485102607,8.379272523e-12,0,0,0,8.537736463e-07
7.43373494,0.7269163134,2.485102607,1.750670724e-11,0,0,0,0
7.469879518,0.7305142782,2.485102607,2.084330854e-11,0,0,0,8.537736463e-07
7.506024096,0.7341122429,2.485102607,3.817822227e-11,0,0,0,0
7.542168675,0.7377102077,2.485102607,2.204764001e-11,0,0,0,0
7.578313253,0.7413081725,2.485102607,7.117021725e-11,0,0,0,0
7.614457831,0.7449061373,2.485102607,4.609561587e-11,0,0,0,0
7.65060241,0.7485041021,2.485102607,2.262474086e-11,0,0,0,0
7.686746988,0.7521020668,2.485102607,2.064785505e-11,0,0,0,8.537736463e-07
7.722891566,0.7557000316,2.485102607,1.723204459e-11,0,0,0,0
7.759036145,0.7592979964,2.485102607,5.791563295e-12,0,0,0,0
7.795180723,0.7628959612,2.485102607,4.099246181e-11,0,0,0,8.537736463e-07
7.831325301,0.766493926,2.485102607,6.045953485e-11,0,0,0,0
7.86746988,0.7700918907,2.485102607,5.722429673e-11,0,0,0,8.537736463e-07
7.903614458,0.7736898555,2.485102607,5.335905271e-11,0,0,0,0
7.939759036,0.7772878203,2.485102607,5.352714738e-11,0,0,0,0
7.975903614,0.7808857851,2.485102607,5.356776168e-11,0,0,0,0
8.012048193,0.7844837499,2.485102607,1.771009805e-11,0,0,0,0
8.048192771,0.7880817146,2.485102607,4.767650145e-11,0,0,0,0
8.084337349,0.7916796794,2.485102607,4.873746156e-11,0,0,0,0
8.120481928,0.7952776442,2.485102607,2.321925629e-11,0,0,0,0
8.156626506,0.798875609,2.485102607,1.376404943e-11,0,0,0,0
8.192771084,0.8024735738,2.485102607,2.379533464e-11,0,0,0,8.537736463e-07
8.228915663,0.8060715385,2.485102607,5.188537521e-11,0,0,0,8.537736463e-07
8.265060241,0.8096695033,2.485102607,1.875417185e-11,0,0,0,0
8.301204819,0.8132674681,2.485102607,4.004554975e-11,0,0,0,0
8.337349398,0.8168654329,2.485102607,3.709635106e-11,0,0,0,0
8.373493976,0.8204633976,2.485102607,3.338787418e-11,0,0,0,0
8.409638554,0.8240613624,2.485102607,3.338467965e-11,0,0,0,0
8.445783133,0.8276593272,2.485102607,3.850766799e-11,0,0,0,0
8.481927711,0.831257292,2.485102607,5.129963128e-11,0,0,0,8.537736463e-07
8.518072289,0.8348552568,2.485102607,5.045268365e-11,0,0,0,0
8.554216867,0.8384532215,2.485102607,5.277495765e-11,0,0,0,0
8.590361446,0.8420511863,2.485102607,3.424956203e-11,0,0,0,0
8.626506024,0.8456491511,2.485102607,2.991450519e-11,0,0,0,1.20741827e-06
8.662650602,0.8492471159,2.485102607,3.231491056e-11,0,0,0,0
8.698795181,0.8528450807,2.485102607,3.64958016e-11,0,0,0,8.537736463e-07
8.734939759,0.8564430454,2.485102607,4.207983595e-11,0,0,0,8.537736463e-07
8.771084337,0.8600410102,2.485102607,3.78907883e-11,0,0,0,0
8.807228916,0.863638975,2.485102607,5.774793935e-11,0,0,0,0
8.843373494,0.8672369398,2.485102607,2.311376376e-11,0,0,0,0
8.879518072,0.8708349046,2.485102607,2.803985607e-11,0,0,0,0
8.915662651,0.8744328693,2.485102607,5.853919416e-11,0,0,0,0
8.951807229,0.8780308341,2.485102607,4.589438664e-11,0,0,0,0
8.987951807,0.8816287989,2.485102607,2.099311783e-11,0,0,0,0
9.024096386,0.8852267637,2.485102607,3.574312487e-11,0,0,0,0
9.060240964,0.8888247285,2.485102607,5.082136516e-11,0,0,0,0
9.096385542,0.8924226932,2.485102607,5.552124304e-11,0,0,0,0
9.13253012,0.896020658,2.485102607,3.900359713e-11,0,0,0,0
9.168674699,0.8996186228,2.485102607,1.375347322e-11,0,0,0,0
9.204819277,0.9032165876,2.485102607,3.787060894e-11,0,0,0,0
9.240963855,0.9068145524,2.485102607,1.48802735e-11,0,0,0,0
9.277108434,0.9104125171,2.485102607,3.895506031e-11,0,0,0,0
9.313253012,0.9140104819,2.485102607,8.415355164e-11,0,0,0,0
9.34939759,0.9176084467,2.485102607,6.061624848e-11,0,0,0,8.537736463e-07
9.385542169,0.9212064115,2.485102607,3.093939093e-11,0,0,0,0
9.421686747,0.9248043763,2.485102607,1.000475613e-11,0,0,0,0
9.457831325,0.928402341,2.485102607,6.048945712e-12,0,0,0,0
9.493975904,0.9320003058,2.485102607,2.205344147e-11,0,0,0,0
9.530120482,0.9355982706,2.485102607,3.157501018e-11,0,0,0,0
9.56626506,0.9391962354,2.485102607,1.118597371e-11,0,0,0,0
9.602409639,0.9427942002,2.485102607,9.84958309e-12,0,0,0,0
9.638554217,0.9463921649,2.485102607,1.550718377e-11,0,0,0,0
9.674698795,0.9499901297,2.485102607,9.794325518e-12,0,0,0,0
9.710843373,0.9535880945,2.485102607,4.362437127e-11,0,0,0,0
9.746987952,0.9571860593,2.485102607,3.362707575e-11,0,0,0,8.537736463e-07
9.78313253,0.960784024,2.485102607,2.319863568e-11,0,0,0,0
9.819277108,0.9643819888,2.485102607,2.799397651e-11,0,0,0,0
9.855421687,0.9679799536,2.485102607,1.936995416e-11,0,0,0,0
9.891566265,0.9715779184,2.485102607,2.507285928e-11,0,0,0,0
9.927710843,0.9751758832,2.485102607,3.869681401e-11,0,0,0,0
9.963855422,0.9787738479,2.485102607,3.173389507e-11,0,0,0,0
10,0.9823718127,nan,nan,0,0,0,nan
